algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
ParallelDeltaStepping,1,2,10000,0.5,20,161.891,0
ParallelDeltaStepping,1,4,10000,0.5,20,185.559,0
ParallelDeltaStepping,1,6,10000,0.5,20,204.146,0
ParallelDeltaStepping,1,8,10000,0.5,20,207.596,0
ParallelDeltaStepping,1,1,10000,0.5,24,108.512,0
ParallelDeltaStepping,1,2,10000,0.5,24,143.661,0
ParallelDeltaStepping,1,4,10000,0.5,24,176.744,0
ParallelDeltaStepping,1,6,10000,0.5,24,190.656,0
ParallelDeltaStepping,1,8,10000,0.5,24,200.537,0
ParallelDeltaStepping,1,1,10000,0.5,25,112.536,0
ParallelDeltaStepping,1,2,10000,0.5,25,145.382,0
ParallelDeltaStepping,1,4,10000,0.5,25,174.598,0
ParallelDeltaStepping,1,6,10000,0.5,25,185.116,0
ParallelDeltaStepping,1,8,10000,0.5,25,191.288,0
DeltaStepping,0,1,10000,0.7,1,2949.94,0
DeltaStepping,0,2,10000,0.7,1,3837.67,0
DeltaStepping,0,4,10000,0.7,1,3942.95,0
DeltaStepping,0,6,10000,0.7,1,3621.34,0
DeltaStepping,0,8,10000,0.7,1,3270.61,0
DijkstraSequential,0,-1,10000,0.7,1,916.509,0
ParallelDeltaStepping,1,1,10000,0.7,2,433.366,0
ParallelDeltaStepping,1,2,10000,0.7,2,586.881,0
ParallelDeltaStepping,1,4,10000,0.7,2,673.318,0
ParallelDeltaStepping,1,6,10000,0.7,2,709.249,0
ParallelDeltaStepping,1,8,10000,0.7,2,717.593,0
ParallelDeltaStepping,1,1,10000,0.7,4,251.475,0
ParallelDeltaStepping,1,2,10000,0.7,4,346.509,0
ParallelDeltaStepping,1,4,10000,0.7,4,407.934,0
ParallelDeltaStepping,1,6,10000,0.7,4,439.613,0
ParallelDeltaStepping,1,8,10000,0.7,4,435.983,0
ParallelDeltaStepping,1,1,10000,0.7,8,193.504,0
ParallelDeltaStepping,1,2,10000,0.7,8,264.37,0
ParallelDeltaStepping,1,4,10000,0.7,8,312.319,0
ParallelDeltaStepping,1,6,10000,0.7,8,326.841,0
