algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
ParallelDeltaStepping,1,1,500,0.5,4,0.961,0
ParallelDeltaStepping,1,2,500,0.5,4,1.324,0
ParallelDeltaStepping,1,4,500,0.5,4,2.036,0
ParallelDeltaStepping,1,6,500,0.5,4,2.337,0
ParallelDeltaStepping,1,8,500,0.5,4,2.597,0
ParallelDeltaStepping,1,1,500,0.5,8,0.957,0
ParallelDeltaStepping,1,2,500,0.5,8,1.33,0
ParallelDeltaStepping,1,4,500,0.5,8,2.022,0
ParallelDeltaStepping,1,6,500,0.5,8,2.291,0
ParallelDeltaStepping,1,8,500,0.5,8,2.598,0
ParallelDeltaStepping,1,1,500,0.5,12,0.96,0
ParallelDeltaStepping,1,2,500,0.5,12,1.353,0
ParallelDeltaStepping,1,4,500,0.5,12,2.037,0
ParallelDeltaStepping,1,6,500,0.5,12,2.316,0
ParallelDeltaStepping,1,8,500,0.5,12,2.582,0
ParallelDeltaStepping,1,1,500,0.5,16,0.961,0
ParallelDeltaStepping,1,2,500,0.5,16,1.338,0
ParallelDeltaStepping,1,4,500,0.5,16,2.09,0
ParallelDeltaStepping,1,6,500,0.5,16,2.309,0
ParallelDeltaStepping,1,8,500,0.5,16,2.694,0
ParallelDeltaStepping,1,1,500,0.5,20,0.972,0
ParallelDeltaStepping,1,2,500,0.5,20,1.325,0
ParallelDeltaStepping,1,4,500,0.5,20,1.983,0
ParallelDeltaStepping,1,6,500,0.5,20,2.347,0
ParallelDeltaStepping,1,8,500,0.5,20,2.597,0
ParallelDeltaStepping,1,1,500,0.5,24,0.959,0
ParallelDeltaStepping,1,2,500,0.5,24,1.352,0
ParallelDeltaStepping,1,4,500,0.5,24,2.031,0
ParallelDeltaStepping,1,6,500,0.5,24,2.321,0
ParallelDeltaStepping,1,8,500,0.5,24,2.581,0
ParallelDeltaStepping,1,1,500,0.5,25,0.963,0
ParallelDeltaStepping,1,2,500,0.5,25,1.327,0
ParallelDeltaStepping,1,4,500,0.5,25,2.028,0
ParallelDeltaStepping,1,6,500,0.5,25,2.291,0
ParallelDeltaStepping,1,8,500,0.5,25,2.584,0
DeltaStepping,0,1,500,0.7,1,6.402,0
DeltaStepping,0,2,500,0.7,1,8.705,0
DeltaStepping,0,4,500,0.7,1,11.422,0
DeltaStepping,0,6,500,0.7,1,11.043,0
DeltaStepping,0,8,500,0.7,1,12.143,0
DijkstraSequential,0,-1,500,0.7,1,1.999,0
ParallelDeltaStepping,1,1,500,0.7,2,1.376,0
ParallelDeltaStepping,1,2,500,0.7,2,1.722,0
ParallelDeltaStepping,1,4,500,0.7,2,2.264,0
ParallelDeltaStepping,1,6,500,0.7,2,2.478,0
ParallelDeltaStepping,1,8,500,0.7,2,2.537,0
ParallelDeltaStepping,1,1,500,0.7,4,1.26,0
ParallelDeltaStepping,1,2,500,0.7,4,1.679,0
ParallelDeltaStepping,1,4,500,0.7,4,2.264,0
ParallelDeltaStepping,1,6,500,0.7,4,2.418,0
ParallelDeltaStepping,1,8,500,0.7,4,2.53,0
ParallelDeltaStepping,1,1,500,0.7,8,1.235,0
ParallelDeltaStepping,1,2,500,0.7,8,1.682,0
ParallelDeltaStepping,1,4,500,0.7,8,2.277,0
ParallelDeltaStepping,1,6,500,0.7,8,2.428,0
ParallelDeltaStepping,1,8,500,0.7,8,2.485,0
ParallelDeltaStepping,1,1,500,0.7,12,1.23,0
ParallelDeltaStepping,1,2,500,0.7,12,1.67,0
ParallelDeltaStepping,1,4,500,0.7,12,2.255,0
ParallelDeltaStepping,1,6,500,0.7,12,2.436,0
ParallelDeltaStepping,1,8,500,0.7,12,2.509,0
ParallelDeltaStepping,1,1,500,0.7,16,1.247,0
ParallelDeltaStepping,1,2,500,0.7,16,1.683,0
ParallelDeltaStepping,1,4,500,0.7,16,2.323,0
ParallelDeltaStepping,1,6,500,0.7,16,2.406,0
ParallelDeltaStepping,1,8,500,0.7,16,2.533,0
ParallelDeltaStepping,1,1,500,0.7,20,1.237,0
ParallelDeltaStepping,1,2,500,0.7,20,1.701,0
ParallelDeltaStepping,1,4,500,0.7,20,2.304,0
ParallelDeltaStepping,1,6,500,0.7,20,2.426,0
ParallelDeltaStepping,1,8,500,0.7,20,2.573,0
ParallelDeltaStepping,1,1,500,0.7,24,1.238,0
ParallelDeltaStepping,1,2,500,0.7,24,1.656,0
ParallelDeltaStepping,1,4,500,0.7,24,2.252,0
ParallelDeltaStepping,1,6,500,0.7,24,2.44,0
ParallelDeltaStepping,1,8,500,0.7,24,2.566,0
ParallelDeltaStepping,1,1,500,0.7,25,1.246,0
ParallelDeltaStepping,1,2,500,0.7,25,1.698,0
ParallelDeltaStepping,1,4,500,0.7,25,2.268,0
ParallelDeltaStepping,1,6,500,0.7,25,2.464,0
ParallelDeltaStepping,1,8,500,0.7,25,2.58,0
DeltaStepping,0,1,1000,0.3,1,11.478,0
DeltaStepping,0,2,1000,0.3,1,15.935,0
DeltaStepping,0,4,1000,0.3,1,21.194,0
DeltaStepping,0,6,1000,0.3,1,22.239,0
DeltaStepping,0,8,1000,0.3,1,23.89,0
DijkstraSequential,0,-1,1000,0.3,1,4.381,0
ParallelDeltaStepping,1,1,1000,0.3,2,2.707,0
ParallelDeltaStepping,1,2,1000,0.3,2,3.436,0
ParallelDeltaStepping,1,4,1000,0.3,2,5.573,0
ParallelDeltaStepping,1,6,1000,0.3,2,6.594,0
ParallelDeltaStepping,1,8,1000,0.3,2,6.794,0
ParallelDeltaStepping,1,1,1000,0.3,4,2.443,0
ParallelDeltaStepping,1,2,1000,0.3,4,3.305,0
ParallelDeltaStepping,1,4,1000,0.3,4,4.364,0
ParallelDeltaStepping,1,6,1000,0.3,4,4.611,0
ParallelDeltaStepping,1,8,1000,0.3,4,5.007,0
ParallelDeltaStepping,1,1,1000,0.3,8,2.389,0
ParallelDeltaStepping,1,2,1000,0.3,8,3.208,0
ParallelDeltaStepping,1,4,1000,0.3,8,4.37,0
ParallelDeltaStepping,1,6,1000,0.3,8,3.844,0
ParallelDeltaStepping,1,8,1000,0.3,8,4.399,0
ParallelDeltaStepping,1,1,1000,0.3,12,2.375,0
ParallelDeltaStepping,1,2,1000,0.3,12,3.376,0
ParallelDeltaStepping,1,4,1000,0.3,12,4.229,0
ParallelDeltaStepping,1,6,1000,0.3,12,3.946,0
ParallelDeltaStepping,1,8,1000,0.3,12,4.41,0
ParallelDeltaStepping,1,1,1000,0.3,16,2.413,0
ParallelDeltaStepping,1,2,1000,0.3,16,3.256,0
ParallelDeltaStepping,1,4,1000,0.3,16,3.781,0
ParallelDeltaStepping,1,6,1000,0.3,16,3.801,0
ParallelDeltaStepping,1,8,1000,0.3,16,3.922,0
ParallelDeltaStepping,1,1,1000,0.3,20,2.305,0
ParallelDeltaStepping,1,2,1000,0.3,20,3.11,0
ParallelDeltaStepping,1,4,1000,0.3,20,3.62,0
ParallelDeltaStepping,1,6,1000,0.3,20,4.93,0
ParallelDeltaStepping,1,8,1000,0.3,20,4.037,0
ParallelDeltaStepping,1,1,1000,0.3,24,2.348,0
ParallelDeltaStepping,1,2,1000,0.3,24,3.305,0
ParallelDeltaStepping,1,4,1000,0.3,24,3.997,0
ParallelDeltaStepping,1,6,1000,0.3,24,3.64,0
ParallelDeltaStepping,1,8,1000,0.3,24,4.213,0
ParallelDeltaStepping,1,1,1000,0.3,25,2.359,0
ParallelDeltaStepping,1,2,1000,0.3,25,3.169,0
ParallelDeltaStepping,1,4,1000,0.3,25,3.888,0
ParallelDeltaStepping,1,6,1000,0.3,25,3.559,0
ParallelDeltaStepping,1,8,1000,0.3,25,9.671,0
DeltaStepping,0,1,1000,0.5,1,19.447,0
DeltaStepping,0,2,1000,0.5,1,28.911,0
DeltaStepping,0,4,1000,0.5,1,37.278,0
DeltaStepping,0,6,1000,0.5,1,37.759,0
DeltaStepping,0,8,1000,0.5,1,37.97,0
DijkstraSequential,0,-1,1000,0.5,1,6.693,0
ParallelDeltaStepping,1,1,1000,0.5,2,4.425,0
ParallelDeltaStepping,1,2,1000,0.5,2,6.74,0
ParallelDeltaStepping,1,4,1000,0.5,2,9.079,0
ParallelDeltaStepping,1,6,1000,0.5,2,9.426,0
ParallelDeltaStepping,1,8,1000,0.5,2,9.965,0
ParallelDeltaStepping,1,1,1000,0.5,4,3.921,0
ParallelDeltaStepping,1,2,1000,0.5,4,5.478,0
ParallelDeltaStepping,1,4,1000,0.5,4,6.283,0
ParallelDeltaStepping,1,6,1000,0.5,4,7.51,0
ParallelDeltaStepping,1,8,1000,0.5,4,7.161,0
ParallelDeltaStepping,1,1,1000,0.5,8,3.929,0
ParallelDeltaStepping,1,2,1000,0.5,8,4.615,0
ParallelDeltaStepping,1,4,1000,0.5,8,4.938,0
ParallelDeltaStepping,1,6,1000,0.5,8,5.879,0
ParallelDeltaStepping,1,8,1000,0.5,8,4.509,0
ParallelDeltaStepping,1,1,1000,0.5,12,3.615,0
ParallelDeltaStepping,1,2,1000,0.5,12,3.969,0
ParallelDeltaStepping,1,4,1000,0.5,12,4.012,0
ParallelDeltaStepping,1,6,1000,0.5,12,4.684,0
ParallelDeltaStepping,1,8,1000,0.5,12,3.931,0
ParallelDeltaStepping,1,1,1000,0.5,16,3.707,0
ParallelDeltaStepping,1,2,1000,0.5,16,5.25,0
ParallelDeltaStepping,1,4,1000,0.5,16,4.265,0
ParallelDeltaStepping,1,6,1000,0.5,16,5.175,0
ParallelDeltaStepping,1,8,1000,0.5,16,4.755,0
ParallelDeltaStepping,1,1,1000,0.5,20,3.723,0
ParallelDeltaStepping,1,2,1000,0.5,20,4.523,0
ParallelDeltaStepping,1,4,1000,0.5,20,4.17,0
ParallelDeltaStepping,1,6,1000,0.5,20,5.008,0
ParallelDeltaStepping,1,8,1000,0.5,20,5.168,0
ParallelDeltaStepping,1,1,1000,0.5,24,3.827,0
ParallelDeltaStepping,1,2,1000,0.5,24,4.331,0
ParallelDeltaStepping,1,4,1000,0.5,24,4.495,0
ParallelDeltaStepping,1,6,1000,0.5,24,5.268,0
