algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
ParallelDeltaStepping,1,6,200,0.7,25,0.333,0
ParallelDeltaStepping,1,8,200,0.7,25,0.387,0
DeltaStepping,0,1,200,0.3,1,0.342,1
DeltaStepping,0,2,200,0.3,1,0.31,1
DeltaStepping,0,4,200,0.3,1,0.349,1
DeltaStepping,0,6,200,0.3,1,0.329,1
DeltaStepping,0,8,200,0.3,1,0.327,1
DijkstraSequential,0,-1,200,0.3,1,0.173,1
ParallelDeltaStepping,1,1,200,0.3,2,0.237,1
ParallelDeltaStepping,1,2,200,0.3,2,0.176,1
ParallelDeltaStepping,1,4,200,0.3,2,0.146,1
ParallelDeltaStepping,1,6,200,0.3,2,0.137,1
ParallelDeltaStepping,1,8,200,0.3,2,0.143,1
ParallelDeltaStepping,1,1,200,0.3,4,0.232,1
ParallelDeltaStepping,1,2,200,0.3,4,0.178,1
ParallelDeltaStepping,1,4,200,0.3,4,0.15,1
ParallelDeltaStepping,1,6,200,0.3,4,0.136,1
ParallelDeltaStepping,1,8,200,0.3,4,0.143,1
ParallelDeltaStepping,1,1,200,0.3,8,0.246,1
ParallelDeltaStepping,1,2,200,0.3,8,0.194,1
ParallelDeltaStepping,1,4,200,0.3,8,0.162,1
ParallelDeltaStepping,1,6,200,0.3,8,0.162,1
ParallelDeltaStepping,1,8,200,0.3,8,0.15,1
ParallelDeltaStepping,1,1,200,0.3,12,0.234,1
ParallelDeltaStepping,1,2,200,0.3,12,0.18,1
ParallelDeltaStepping,1,4,200,0.3,12,0.169,1
ParallelDeltaStepping,1,6,200,0.3,12,0.142,1
ParallelDeltaStepping,1,8,200,0.3,12,0.15,1
ParallelDeltaStepping,1,1,200,0.3,16,0.243,1
ParallelDeltaStepping,1,2,200,0.3,16,0.183,1
ParallelDeltaStepping,1,4,200,0.3,16,0.153,1
ParallelDeltaStepping,1,6,200,0.3,16,0.139,1
ParallelDeltaStepping,1,8,200,0.3,16,0.144,1
ParallelDeltaStepping,1,1,200,0.3,20,0.236,1
ParallelDeltaStepping,1,2,200,0.3,20,0.182,1
ParallelDeltaStepping,1,4,200,0.3,20,0.158,1
ParallelDeltaStepping,1,6,200,0.3,20,0.151,1
ParallelDeltaStepping,1,8,200,0.3,20,0.244,1
ParallelDeltaStepping,1,1,200,0.3,24,0.477,1
ParallelDeltaStepping,1,2,200,0.3,24,0.296,1
ParallelDeltaStepping,1,4,200,0.3,24,0.238,1
ParallelDeltaStepping,1,6,200,0.3,24,0.215,1
ParallelDeltaStepping,1,8,200,0.3,24,0.214,1
ParallelDeltaStepping,1,1,200,0.3,25,0.335,1
ParallelDeltaStepping,1,2,200,0.3,25,0.334,1
ParallelDeltaStepping,1,4,200,0.3,25,0.242,1
ParallelDeltaStepping,1,6,200,0.3,25,0.217,1
ParallelDeltaStepping,1,8,200,0.3,25,0.24,1
DeltaStepping,0,1,200,0.5,1,0.902,1
DeltaStepping,0,2,200,0.5,1,0.859,1
DeltaStepping,0,4,200,0.5,1,1.143,1
DeltaStepping,0,6,200,0.5,1,1.445,1
DeltaStepping,0,8,200,0.5,1,1.27,1
DijkstraSequential,0,-1,200,0.5,1,0.258,1
ParallelDeltaStepping,1,1,200,0.5,2,0.163,1
ParallelDeltaStepping,1,2,200,0.5,2,0.209,1
ParallelDeltaStepping,1,4,200,0.5,2,0.268,1
ParallelDeltaStepping,1,6,200,0.5,2,0.335,1
ParallelDeltaStepping,1,8,200,0.5,2,0.389,1
ParallelDeltaStepping,1,1,200,0.5,4,0.174,1
ParallelDeltaStepping,1,2,200,0.5,4,0.229,1
ParallelDeltaStepping,1,4,200,0.5,4,0.292,1
ParallelDeltaStepping,1,6,200,0.5,4,0.341,1
ParallelDeltaStepping,1,8,200,0.5,4,0.379,1
ParallelDeltaStepping,1,1,200,0.5,8,0.178,1
ParallelDeltaStepping,1,2,200,0.5,8,0.241,1
ParallelDeltaStepping,1,4,200,0.5,8,0.299,1
ParallelDeltaStepping,1,6,200,0.5,8,0.336,1
ParallelDeltaStepping,1,8,200,0.5,8,0.373,1
ParallelDeltaStepping,1,1,200,0.5,12,0.168,1
ParallelDeltaStepping,1,2,200,0.5,12,0.22,1
ParallelDeltaStepping,1,4,200,0.5,12,0.274,1
ParallelDeltaStepping,1,6,200,0.5,12,0.327,1
ParallelDeltaStepping,1,8,200,0.5,12,0.37,1
ParallelDeltaStepping,1,1,200,0.5,16,0.164,1
ParallelDeltaStepping,1,2,200,0.5,16,0.212,1
ParallelDeltaStepping,1,4,200,0.5,16,0.271,1
ParallelDeltaStepping,1,6,200,0.5,16,0.334,1
ParallelDeltaStepping,1,8,200,0.5,16,0.369,1
ParallelDeltaStepping,1,1,200,0.5,20,0.167,1
ParallelDeltaStepping,1,2,200,0.5,20,0.215,1
ParallelDeltaStepping,1,4,200,0.5,20,0.282,1
ParallelDeltaStepping,1,6,200,0.5,20,0.329,1
ParallelDeltaStepping,1,8,200,0.5,20,0.357,1
ParallelDeltaStepping,1,1,200,0.5,24,0.165,1
ParallelDeltaStepping,1,2,200,0.5,24,0.215,1
ParallelDeltaStepping,1,4,200,0.5,24,0.276,1
ParallelDeltaStepping,1,6,200,0.5,24,0.334,1
ParallelDeltaStepping,1,8,200,0.5,24,0.367,1
ParallelDeltaStepping,1,1,200,0.5,25,0.166,1
ParallelDeltaStepping,1,2,200,0.5,25,0.215,1
ParallelDeltaStepping,1,4,200,0.5,25,0.271,1
ParallelDeltaStepping,1,6,200,0.5,25,0.333,1
ParallelDeltaStepping,1,8,200,0.5,25,0.386,1
DeltaStepping,0,1,200,0.7,1,0.807,1
DeltaStepping,0,2,200,0.7,1,0.857,1
DeltaStepping,0,4,200,0.7,1,1.354,1
DeltaStepping,0,6,200,0.7,1,1.602,1
DeltaStepping,0,8,200,0.7,1,1.675,1
DijkstraSequential,0,-1,200,0.7,1,0.364,1
ParallelDeltaStepping,1,1,200,0.7,2,0.222,1
ParallelDeltaStepping,1,2,200,0.7,2,0.272,1
ParallelDeltaStepping,1,4,200,0.7,2,1.071,1
ParallelDeltaStepping,1,6,200,0.7,2,1.856,1
ParallelDeltaStepping,1,8,200,0.7,2,1.747,1
ParallelDeltaStepping,1,1,200,0.7,4,0.753,1
ParallelDeltaStepping,1,2,200,0.7,4,1,1
ParallelDeltaStepping,1,4,200,0.7,4,1.423,1
ParallelDeltaStepping,1,6,200,0.7,4,1.709,1
ParallelDeltaStepping,1,8,200,0.7,4,1.807,1
ParallelDeltaStepping,1,1,200,0.7,8,0.712,1
ParallelDeltaStepping,1,2,200,0.7,8,0.838,1
ParallelDeltaStepping,1,4,200,0.7,8,1.043,1
ParallelDeltaStepping,1,6,200,0.7,8,1.087,1
ParallelDeltaStepping,1,8,200,0.7,8,1.086,1
ParallelDeltaStepping,1,1,200,0.7,12,0.413,1
ParallelDeltaStepping,1,2,200,0.7,12,0.54,1
ParallelDeltaStepping,1,4,200,0.7,12,0.676,1
ParallelDeltaStepping,1,6,200,0.7,12,0.717,1
ParallelDeltaStepping,1,8,200,0.7,12,0.705,1
ParallelDeltaStepping,1,1,200,0.7,16,0.29,1
ParallelDeltaStepping,1,2,200,0.7,16,0.386,1
ParallelDeltaStepping,1,4,200,0.7,16,0.492,1
ParallelDeltaStepping,1,6,200,0.7,16,0.545,1
ParallelDeltaStepping,1,8,200,0.7,16,0.562,1
ParallelDeltaStepping,1,1,200,0.7,20,0.256,1
ParallelDeltaStepping,1,2,200,0.7,20,0.309,1
ParallelDeltaStepping,1,4,200,0.7,20,0.425,1
ParallelDeltaStepping,1,6,200,0.7,20,0.494,1
ParallelDeltaStepping,1,8,200,0.7,20,0.526,1
ParallelDeltaStepping,1,1,200,0.7,24,0.216,1
ParallelDeltaStepping,1,2,200,0.7,24,0.279,1
ParallelDeltaStepping,1,4,200,0.7,24,0.389,1
ParallelDeltaStepping,1,6,200,0.7,24,0.446,1
ParallelDeltaStepping,1,8,200,0.7,24,0.499,1
ParallelDeltaStepping,1,1,200,0.7,25,0.214,1
ParallelDeltaStepping,1,2,200,0.7,25,0.286,1
ParallelDeltaStepping,1,4,200,0.7,25,0.375,1
ParallelDeltaStepping,1,6,200,0.7,25,0.446,1
ParallelDeltaStepping,1,8,200,0.7,25,0.502,1
DeltaStepping,0,1,200,0.3,1,0.332,2
DeltaStepping,0,2,200,0.3,1,0.3,2
DeltaStepping,0,4,200,0.3,1,0.323,2
DeltaStepping,0,6,200,0.3,1,0.349,2
DeltaStepping,0,8,200,0.3,1,0.385,2
DijkstraSequential,0,-1,200,0.3,1,0.155,2
ParallelDeltaStepping,1,1,200,0.3,2,0.227,2
ParallelDeltaStepping,1,2,200,0.3,2,0.159,2
ParallelDeltaStepping,1,4,200,0.3,2,0.136,2
ParallelDeltaStepping,1,6,200,0.3,2,0.138,2
ParallelDeltaStepping,1,8,200,0.3,2,0.155,2
ParallelDeltaStepping,1,1,200,0.3,4,0.227,2
ParallelDeltaStepping,1,2,200,0.3,4,0.161,2
ParallelDeltaStepping,1,4,200,0.3,4,0.136,2
ParallelDeltaStepping,1,6,200,0.3,4,0.139,2
ParallelDeltaStepping,1,8,200,0.3,4,0.16,2
ParallelDeltaStepping,1,1,200,0.3,8,0.229,2
ParallelDeltaStepping,1,2,200,0.3,8,0.161,2
ParallelDeltaStepping,1,4,200,0.3,8,0.136,2
ParallelDeltaStepping,1,6,200,0.3,8,0.14,2
ParallelDeltaStepping,1,8,200,0.3,8,0.162,2
ParallelDeltaStepping,1,1,200,0.3,12,0.227,2
ParallelDeltaStepping,1,2,200,0.3,12,0.163,2
ParallelDeltaStepping,1,4,200,0.3,12,0.138,2
ParallelDeltaStepping,1,6,200,0.3,12,0.143,2
ParallelDeltaStepping,1,8,200,0.3,12,0.162,2
ParallelDeltaStepping,1,1,200,0.3,16,0.23,2
ParallelDeltaStepping,1,2,200,0.3,16,0.17,2
ParallelDeltaStepping,1,4,200,0.3,16,0.143,2
ParallelDeltaStepping,1,6,200,0.3,16,0.146,2
ParallelDeltaStepping,1,8,200,0.3,16,0.16,2
ParallelDeltaStepping,1,1,200,0.3,20,0.227,2
ParallelDeltaStepping,1,2,200,0.3,20,0.168,2
ParallelDeltaStepping,1,4,200,0.3,20,0.139,2
ParallelDeltaStepping,1,6,200,0.3,20,0.146,2
ParallelDeltaStepping,1,8,200,0.3,20,0.162,2
ParallelDeltaStepping,1,1,200,0.3,24,0.232,2
ParallelDeltaStepping,1,2,200,0.3,24,0.169,2
ParallelDeltaStepping,1,4,200,0.3,24,0.145,2
ParallelDeltaStepping,1,6,200,0.3,24,0.152,2
ParallelDeltaStepping,1,8,200,0.3,24,0.164,2
ParallelDeltaStepping,1,1,200,0.3,25,0.235,2
ParallelDeltaStepping,1,2,200,0.3,25,0.166,2
ParallelDeltaStepping,1,4,200,0.3,25,0.142,2
ParallelDeltaStepping,1,6,200,0.3,25,0.154,2
ParallelDeltaStepping,1,8,200,0.3,25,0.177,2
DeltaStepping,0,1,200,0.5,1,0.555,2
DeltaStepping,0,2,200,0.5,1,0.553,2
DeltaStepping,0,4,200,0.5,1,0.558,2
DeltaStepping,0,6,200,0.5,1,0.683,2
DeltaStepping,0,8,200,0.5,1,0.759,2
DijkstraSequential,0,-1,200,0.5,1,0.25,2
ParallelDeltaStepping,1,1,200,0.5,2,0.237,2
ParallelDeltaStepping,1,2,200,0.5,2,0.179,2
ParallelDeltaStepping,1,4,200,0.5,2,0.178,2
ParallelDeltaStepping,1,6,200,0.5,2,0.225,2
ParallelDeltaStepping,1,8,200,0.5,2,0.26,2
ParallelDeltaStepping,1,1,200,0.5,4,0.235,2
ParallelDeltaStepping,1,2,200,0.5,4,0.178,2
ParallelDeltaStepping,1,4,200,0.5,4,0.178,2
ParallelDeltaStepping,1,6,200,0.5,4,0.222,2
ParallelDeltaStepping,1,8,200,0.5,4,0.262,2
ParallelDeltaStepping,1,1,200,0.5,8,0.237,2
ParallelDeltaStepping,1,2,200,0.5,8,0.179,2
ParallelDeltaStepping,1,4,200,0.5,8,0.18,2
ParallelDeltaStepping,1,6,200,0.5,8,0.23,2
ParallelDeltaStepping,1,8,200,0.5,8,0.261,2
ParallelDeltaStepping,1,1,200,0.5,12,0.24,2
ParallelDeltaStepping,1,2,200,0.5,12,0.182,2
ParallelDeltaStepping,1,4,200,0.5,12,0.181,2
ParallelDeltaStepping,1,6,200,0.5,12,0.23,2
ParallelDeltaStepping,1,8,200,0.5,12,0.265,2
ParallelDeltaStepping,1,1,200,0.5,16,0.245,2
ParallelDeltaStepping,1,2,200,0.5,16,0.185,2
ParallelDeltaStepping,1,4,200,0.5,16,0.183,2
ParallelDeltaStepping,1,6,200,0.5,16,0.239,2
ParallelDeltaStepping,1,8,200,0.5,16,0.276,2
ParallelDeltaStepping,1,1,200,0.5,20,0.261,2
ParallelDeltaStepping,1,2,200,0.5,20,0.198,2
ParallelDeltaStepping,1,4,200,0.5,20,0.2,2
ParallelDeltaStepping,1,6,200,0.5,20,0.247,2
ParallelDeltaStepping,1,8,200,0.5,20,0.288,2
ParallelDeltaStepping,1,1,200,0.5,24,0.273,2
ParallelDeltaStepping,1,2,200,0.5,24,0.207,2
ParallelDeltaStepping,1,4,200,0.5,24,0.206,2
ParallelDeltaStepping,1,6,200,0.5,24,0.259,2
ParallelDeltaStepping,1,8,200,0.5,24,0.299,2
ParallelDeltaStepping,1,1,200,0.5,25,0.301,2
ParallelDeltaStepping,1,2,200,0.5,25,0.195,2
ParallelDeltaStepping,1,4,200,0.5,25,0.189,2
ParallelDeltaStepping,1,6,200,0.5,25,0.236,2
ParallelDeltaStepping,1,8,200,0.5,25,0.276,2
DeltaStepping,0,1,200,0.7,1,0.764,2
DeltaStepping,0,2,200,0.7,1,0.799,2
DeltaStepping,0,4,200,0.7,1,1.157,2
DeltaStepping,0,6,200,0.7,1,0.734,2
DeltaStepping,0,8,200,0.7,1,1.109,2
DijkstraSequential,0,-1,200,0.7,1,0.334,2
ParallelDeltaStepping,1,1,200,0.7,2,0.333,2
ParallelDeltaStepping,1,2,200,0.7,2,0.308,2
ParallelDeltaStepping,1,4,200,0.7,2,0.36,2
ParallelDeltaStepping,1,6,200,0.7,2,0.258,2
ParallelDeltaStepping,1,8,200,0.7,2,0.335,2
ParallelDeltaStepping,1,1,200,0.7,4,0.325,2
ParallelDeltaStepping,1,2,200,0.7,4,0.314,2
ParallelDeltaStepping,1,4,200,0.7,4,0.363,2
ParallelDeltaStepping,1,6,200,0.7,4,0.258,2
ParallelDeltaStepping,1,8,200,0.7,4,0.334,2
ParallelDeltaStepping,1,1,200,0.7,8,0.327,2
ParallelDeltaStepping,1,2,200,0.7,8,0.313,2
ParallelDeltaStepping,1,4,200,0.7,8,0.368,2
ParallelDeltaStepping,1,6,200,0.7,8,0.26,2
ParallelDeltaStepping,1,8,200,0.7,8,0.343,2
ParallelDeltaStepping,1,1,200,0.7,12,0.333,2
ParallelDeltaStepping,1,2,200,0.7,12,0.309,2
ParallelDeltaStepping,1,4,200,0.7,12,0.36,2
ParallelDeltaStepping,1,6,200,0.7,12,0.258,2
ParallelDeltaStepping,1,8,200,0.7,12,0.346,2
ParallelDeltaStepping,1,1,200,0.7,16,0.334,2
ParallelDeltaStepping,1,2,200,0.7,16,0.31,2
ParallelDeltaStepping,1,4,200,0.7,16,0.367,2
ParallelDeltaStepping,1,6,200,0.7,16,0.261,2
ParallelDeltaStepping,1,8,200,0.7,16,0.344,2
ParallelDeltaStepping,1,1,200,0.7,20,0.332,2
ParallelDeltaStepping,1,2,200,0.7,20,0.316,2
ParallelDeltaStepping,1,4,200,0.7,20,0.371,2
ParallelDeltaStepping,1,6,200,0.7,20,0.264,2
ParallelDeltaStepping,1,8,200,0.7,20,0.353,2
ParallelDeltaStepping,1,1,200,0.7,24,0.337,2
ParallelDeltaStepping,1,2,200,0.7,24,0.322,2
ParallelDeltaStepping,1,4,200,0.7,24,0.366,2
ParallelDeltaStepping,1,6,200,0.7,24,0.26,2
ParallelDeltaStepping,1,8,200,0.7,24,0.346,2
ParallelDeltaStepping,1,1,200,0.7,25,0.336,2
ParallelDeltaStepping,1,2,200,0.7,25,0.317,2
ParallelDeltaStepping,1,4,200,0.7,25,0.381,2
ParallelDeltaStepping,1,6,200,0.7,25,0.267,2
ParallelDeltaStepping,1,8,200,0.7,25,0.351,2
