algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
ParallelDeltaStepping,1,2,1000,0.5,12,4.697,0
ParallelDeltaStepping,1,4,1000,0.5,12,5.232,0
ParallelDeltaStepping,1,6,1000,0.5,12,6.205,0
ParallelDeltaStepping,1,8,1000,0.5,12,5.704,0
ParallelDeltaStepping,1,1,1000,0.5,16,3.936,0
ParallelDeltaStepping,1,2,1000,0.5,16,4.546,0
ParallelDeltaStepping,1,4,1000,0.5,16,4.588,0
ParallelDeltaStepping,1,6,1000,0.5,16,5.761,0
ParallelDeltaStepping,1,8,1000,0.5,16,5.528,0
ParallelDeltaStepping,1,1,1000,0.5,20,3.887,0
ParallelDeltaStepping,1,2,1000,0.5,20,4.484,0
ParallelDeltaStepping,1,4,1000,0.5,20,4.787,0
ParallelDeltaStepping,1,6,1000,0.5,20,5.806,0
ParallelDeltaStepping,1,8,1000,0.5,20,5.515,0
ParallelDeltaStepping,1,1,1000,0.5,24,3.915,0
ParallelDeltaStepping,1,2,1000,0.5,24,7.168,0
ParallelDeltaStepping,1,4,1000,0.5,24,4.982,0
ParallelDeltaStepping,1,6,1000,0.5,24,5.719,0
ParallelDeltaStepping,1,8,1000,0.5,24,4.835,0
ParallelDeltaStepping,1,1,1000,0.5,25,3.99,0
ParallelDeltaStepping,1,2,1000,0.5,25,4.759,0
ParallelDeltaStepping,1,4,1000,0.5,25,4.503,0
ParallelDeltaStepping,1,6,1000,0.5,25,5.747,0
ParallelDeltaStepping,1,8,1000,0.5,25,4.818,0
DeltaStepping,0,1,1000,0.7,1,26.073,0
DeltaStepping,0,2,1000,0.7,1,36.43,0
DeltaStepping,0,4,1000,0.7,1,40.164,0
DeltaStepping,0,6,1000,0.7,1,42.553,0
DeltaStepping,0,8,1000,0.7,1,44.87,0
DijkstraSequential,0,-1,1000,0.7,1,11.948,0
ParallelDeltaStepping,1,1,1000,0.7,2,6.498,0
ParallelDeltaStepping,1,2,1000,0.7,2,13.355,0
ParallelDeltaStepping,1,4,1000,0.7,2,12.064,0
ParallelDeltaStepping,1,6,1000,0.7,2,14.191,0
ParallelDeltaStepping,1,8,1000,0.7,2,15.146,0
ParallelDeltaStepping,1,1,1000,0.7,4,5.125,0
ParallelDeltaStepping,1,2,1000,0.7,4,7.028,0
ParallelDeltaStepping,1,4,1000,0.7,4,9.581,0
ParallelDeltaStepping,1,6,1000,0.7,4,9.792,0
ParallelDeltaStepping,1,8,1000,0.7,4,11.709,0
ParallelDeltaStepping,1,1,1000,0.7,8,5.138,0
ParallelDeltaStepping,1,2,1000,0.7,8,5.736,0
ParallelDeltaStepping,1,4,1000,0.7,8,8.731,0
ParallelDeltaStepping,1,6,1000,0.7,8,6.261,0
ParallelDeltaStepping,1,8,1000,0.7,8,6.874,0
ParallelDeltaStepping,1,1,1000,0.7,12,4.096,0
ParallelDeltaStepping,1,2,1000,0.7,12,4.868,0
ParallelDeltaStepping,1,4,1000,0.7,12,7.479,0
ParallelDeltaStepping,1,6,1000,0.7,12,6.397,0
ParallelDeltaStepping,1,8,1000,0.7,12,6.186,0
ParallelDeltaStepping,1,1,1000,0.7,16,3.651,0
ParallelDeltaStepping,1,2,1000,0.7,16,4.073,0
ParallelDeltaStepping,1,4,1000,0.7,16,7.199,0
ParallelDeltaStepping,1,6,1000,0.7,16,4.952,0
ParallelDeltaStepping,1,8,1000,0.7,16,5.46,0
ParallelDeltaStepping,1,1,1000,0.7,20,3.604,0
ParallelDeltaStepping,1,2,1000,0.7,20,3.913,0
ParallelDeltaStepping,1,4,1000,0.7,20,6.941,0
ParallelDeltaStepping,1,6,1000,0.7,20,5.365,0
ParallelDeltaStepping,1,8,1000,0.7,20,5.536,0
ParallelDeltaStepping,1,1,1000,0.7,24,3.949,0
ParallelDeltaStepping,1,2,1000,0.7,24,4.4,0
ParallelDeltaStepping,1,4,1000,0.7,24,7.038,0
ParallelDeltaStepping,1,6,1000,0.7,24,5.575,0
ParallelDeltaStepping,1,8,1000,0.7,24,5.41,0
ParallelDeltaStepping,1,1,1000,0.7,25,3.739,0
ParallelDeltaStepping,1,2,1000,0.7,25,4.241,0
ParallelDeltaStepping,1,4,1000,0.7,25,6.721,0
ParallelDeltaStepping,1,6,1000,0.7,25,4.686,0
ParallelDeltaStepping,1,8,1000,0.7,25,5.581,0
DeltaStepping,0,1,1000,0.3,1,10.542,1
DeltaStepping,0,2,1000,0.3,1,15.535,1
DeltaStepping,0,4,1000,0.3,1,19.498,1
DeltaStepping,0,6,1000,0.3,1,21.609,1
DeltaStepping,0,8,1000,0.3,1,23.361,1
DijkstraSequential,0,-1,1000,0.3,1,5.102,1
ParallelDeltaStepping,1,1,1000,0.3,2,3.089,1
ParallelDeltaStepping,1,2,1000,0.3,2,3.992,1
ParallelDeltaStepping,1,4,1000,0.3,2,5.553,1
ParallelDeltaStepping,1,6,1000,0.3,2,6.024,1
ParallelDeltaStepping,1,8,1000,0.3,2,6.783,1
ParallelDeltaStepping,1,1,1000,0.3,4,2.921,1
ParallelDeltaStepping,1,2,1000,0.3,4,4.122,1
ParallelDeltaStepping,1,4,1000,0.3,4,4.781,1
ParallelDeltaStepping,1,6,1000,0.3,4,5.277,1
ParallelDeltaStepping,1,8,1000,0.3,4,5.907,1
ParallelDeltaStepping,1,1,1000,0.3,8,2.876,1
ParallelDeltaStepping,1,2,1000,0.3,8,4.072,1
ParallelDeltaStepping,1,4,1000,0.3,8,4.281,1
ParallelDeltaStepping,1,6,1000,0.3,8,4.655,1
ParallelDeltaStepping,1,8,1000,0.3,8,4.85,1
ParallelDeltaStepping,1,1,1000,0.3,12,2.864,1
ParallelDeltaStepping,1,2,1000,0.3,12,3.981,1
ParallelDeltaStepping,1,4,1000,0.3,12,3.913,1
ParallelDeltaStepping,1,6,1000,0.3,12,4.293,1
ParallelDeltaStepping,1,8,1000,0.3,12,4.714,1
ParallelDeltaStepping,1,1,1000,0.3,16,2.855,1
ParallelDeltaStepping,1,2,1000,0.3,16,3.926,1
ParallelDeltaStepping,1,4,1000,0.3,16,4.157,1
ParallelDeltaStepping,1,6,1000,0.3,16,4.8,1
ParallelDeltaStepping,1,8,1000,0.3,16,4.942,1
ParallelDeltaStepping,1,1,1000,0.3,20,2.788,1
ParallelDeltaStepping,1,2,1000,0.3,20,3.456,1
ParallelDeltaStepping,1,4,1000,0.3,20,3.912,1
ParallelDeltaStepping,1,6,1000,0.3,20,3.904,1
ParallelDeltaStepping,1,8,1000,0.3,20,5.218,1
ParallelDeltaStepping,1,1,1000,0.3,24,2.41,1
ParallelDeltaStepping,1,2,1000,0.3,24,3.317,1
ParallelDeltaStepping,1,4,1000,0.3,24,4.066,1
ParallelDeltaStepping,1,6,1000,0.3,24,4.44,1
ParallelDeltaStepping,1,8,1000,0.3,24,5.065,1
ParallelDeltaStepping,1,1,1000,0.3,25,2.362,1
ParallelDeltaStepping,1,2,1000,0.3,25,3.243,1
ParallelDeltaStepping,1,4,1000,0.3,25,4.225,1
ParallelDeltaStepping,1,6,1000,0.3,25,4.253,1
ParallelDeltaStepping,1,8,1000,0.3,25,4.761,1
DeltaStepping,0,1,1000,0.5,1,15.045,1
DeltaStepping,0,2,1000,0.5,1,22.803,1
DeltaStepping,0,4,1000,0.5,1,29.325,1
DeltaStepping,0,6,1000,0.5,1,29.954,1
DeltaStepping,0,8,1000,0.5,1,33.803,1
DijkstraSequential,0,-1,1000,0.5,1,6.991,1
ParallelDeltaStepping,1,1,1000,0.5,2,4.339,1
ParallelDeltaStepping,1,2,1000,0.5,2,5.354,1
ParallelDeltaStepping,1,4,1000,0.5,2,7.91,1
ParallelDeltaStepping,1,6,1000,0.5,2,9.465,1
ParallelDeltaStepping,1,8,1000,0.5,2,9.294,1
ParallelDeltaStepping,1,1,1000,0.5,4,3.877,1
ParallelDeltaStepping,1,2,1000,0.5,4,4.832,1
ParallelDeltaStepping,1,4,1000,0.5,4,5.596,1
ParallelDeltaStepping,1,6,1000,0.5,4,6.6,1
ParallelDeltaStepping,1,8,1000,0.5,4,6.545,1
ParallelDeltaStepping,1,1,1000,0.5,8,3.701,1
ParallelDeltaStepping,1,2,1000,0.5,8,5.222,1
ParallelDeltaStepping,1,4,1000,0.5,8,5.637,1
ParallelDeltaStepping,1,6,1000,0.5,8,6.483,1
ParallelDeltaStepping,1,8,1000,0.5,8,6.263,1
ParallelDeltaStepping,1,1,1000,0.5,12,3.845,1
ParallelDeltaStepping,1,2,1000,0.5,12,5.048,1
ParallelDeltaStepping,1,4,1000,0.5,12,5.327,1
ParallelDeltaStepping,1,6,1000,0.5,12,6.251,1
ParallelDeltaStepping,1,8,1000,0.5,12,5.38,1
ParallelDeltaStepping,1,1,1000,0.5,16,3.794,1
ParallelDeltaStepping,1,2,1000,0.5,16,4.515,1
ParallelDeltaStepping,1,4,1000,0.5,16,4.816,1
ParallelDeltaStepping,1,6,1000,0.5,16,5.687,1
ParallelDeltaStepping,1,8,1000,0.5,16,5.764,1
ParallelDeltaStepping,1,1,1000,0.5,20,3.83,1
ParallelDeltaStepping,1,2,1000,0.5,20,4.469,1
ParallelDeltaStepping,1,4,1000,0.5,20,4.629,1
ParallelDeltaStepping,1,6,1000,0.5,20,5.695,1
ParallelDeltaStepping,1,8,1000,0.5,20,5.161,1
ParallelDeltaStepping,1,1,1000,0.5,24,7.392,1
ParallelDeltaStepping,1,2,1000,0.5,24,7.051,1
ParallelDeltaStepping,1,4,1000,0.5,24,5.307,1
ParallelDeltaStepping,1,6,1000,0.5,24,6,1
ParallelDeltaStepping,1,8,1000,0.5,24,4.959,1
ParallelDeltaStepping,1,1,1000,0.5,25,4.522,1
ParallelDeltaStepping,1,2,1000,0.5,25,5.125,1
ParallelDeltaStepping,1,4,1000,0.5,25,4.787,1
ParallelDeltaStepping,1,6,1000,0.5,25,6.137,1
ParallelDeltaStepping,1,8,1000,0.5,25,5.089,1
DeltaStepping,0,1,1000,0.7,1,25.949,1
DeltaStepping,0,2,1000,0.7,1,32.474,1
DeltaStepping,0,4,1000,0.7,1,40.225,1
DeltaStepping,0,6,1000,0.7,1,42.878,1
DeltaStepping,0,8,1000,0.7,1,44.723,1
DijkstraSequential,0,-1,1000,0.7,1,11.356,1
ParallelDeltaStepping,1,1,1000,0.7,2,8.028,1
ParallelDeltaStepping,1,2,1000,0.7,2,10.686,1
ParallelDeltaStepping,1,4,1000,0.7,2,13.08,1
ParallelDeltaStepping,1,6,1000,0.7,2,13.077,1
ParallelDeltaStepping,1,8,1000,0.7,2,13.876,1
ParallelDeltaStepping,1,1,1000,0.7,4,5.805,1
ParallelDeltaStepping,1,2,1000,0.7,4,6.784,1
ParallelDeltaStepping,1,4,1000,0.7,4,10.189,1
ParallelDeltaStepping,1,6,1000,0.7,4,8.221,1
ParallelDeltaStepping,1,8,1000,0.7,4,9.932,1
ParallelDeltaStepping,1,1,1000,0.7,8,5.36,1
ParallelDeltaStepping,1,2,1000,0.7,8,4.324,1
ParallelDeltaStepping,1,4,1000,0.7,8,7.209,1
ParallelDeltaStepping,1,6,1000,0.7,8,5.35,1
ParallelDeltaStepping,1,8,1000,0.7,8,5.705,1
ParallelDeltaStepping,1,1,1000,0.7,12,4.142,1
ParallelDeltaStepping,1,2,1000,0.7,12,3.699,1
ParallelDeltaStepping,1,4,1000,0.7,12,6.37,1
ParallelDeltaStepping,1,6,1000,0.7,12,4.364,1
ParallelDeltaStepping,1,8,1000,0.7,12,4.659,1
ParallelDeltaStepping,1,1,1000,0.7,16,4.318,1
ParallelDeltaStepping,1,2,1000,0.7,16,3.589,1
ParallelDeltaStepping,1,4,1000,0.7,16,6.342,1
ParallelDeltaStepping,1,6,1000,0.7,16,4.416,1
ParallelDeltaStepping,1,8,1000,0.7,16,4.569,1
ParallelDeltaStepping,1,1,1000,0.7,20,4.232,1
ParallelDeltaStepping,1,2,1000,0.7,20,3.499,1
ParallelDeltaStepping,1,4,1000,0.7,20,6.151,1
ParallelDeltaStepping,1,6,1000,0.7,20,4.325,1
ParallelDeltaStepping,1,8,1000,0.7,20,4.341,1
ParallelDeltaStepping,1,1,1000,0.7,24,4.488,1
ParallelDeltaStepping,1,2,1000,0.7,24,3.917,1
ParallelDeltaStepping,1,4,1000,0.7,24,6.158,1
ParallelDeltaStepping,1,6,1000,0.7,24,4.307,1
ParallelDeltaStepping,1,8,1000,0.7,24,4.797,1
ParallelDeltaStepping,1,1,1000,0.7,25,3.805,1
ParallelDeltaStepping,1,2,1000,0.7,25,3.508,1
ParallelDeltaStepping,1,4,1000,0.7,25,5.628,1
ParallelDeltaStepping,1,6,1000,0.7,25,4.691,1
ParallelDeltaStepping,1,8,1000,0.7,25,5.004,1
DeltaStepping,0,1,1000,0.3,1,8.962,2
DeltaStepping,0,2,1000,0.3,1,13.919,2
DeltaStepping,0,4,1000,0.3,1,20.032,2
DeltaStepping,0,6,1000,0.3,1,22.206,2
DeltaStepping,0,8,1000,0.3,1,23.804,2
DijkstraSequential,0,-1,1000,0.3,1,4.897,2
ParallelDeltaStepping,1,1,1000,0.3,2,2.512,2
ParallelDeltaStepping,1,2,1000,0.3,2,3.476,2
ParallelDeltaStepping,1,4,1000,0.3,2,9.085,2
ParallelDeltaStepping,1,6,1000,0.3,2,8.519,2
ParallelDeltaStepping,1,8,1000,0.3,2,9.981,2
ParallelDeltaStepping,1,1,1000,0.3,4,2.434,2
ParallelDeltaStepping,1,2,1000,0.3,4,3.38,2
ParallelDeltaStepping,1,4,1000,0.3,4,5.644,2
ParallelDeltaStepping,1,6,1000,0.3,4,6.534,2
ParallelDeltaStepping,1,8,1000,0.3,4,6.693,2
ParallelDeltaStepping,1,1,1000,0.3,8,2.296,2
ParallelDeltaStepping,1,2,1000,0.3,8,3.475,2
ParallelDeltaStepping,1,4,1000,0.3,8,4.598,2
ParallelDeltaStepping,1,6,1000,0.3,8,5.033,2
ParallelDeltaStepping,1,8,1000,0.3,8,5.428,2
ParallelDeltaStepping,1,1,1000,0.3,12,2.272,2
ParallelDeltaStepping,1,2,1000,0.3,12,3.271,2
ParallelDeltaStepping,1,4,1000,0.3,12,4.85,2
ParallelDeltaStepping,1,6,1000,0.3,12,5.127,2
ParallelDeltaStepping,1,8,1000,0.3,12,5.507,2
ParallelDeltaStepping,1,1,1000,0.3,16,2.319,2
ParallelDeltaStepping,1,2,1000,0.3,16,3.298,2
ParallelDeltaStepping,1,4,1000,0.3,16,4.798,2
ParallelDeltaStepping,1,6,1000,0.3,16,4.93,2
ParallelDeltaStepping,1,8,1000,0.3,16,5.126,2
ParallelDeltaStepping,1,1,1000,0.3,20,2.333,2
ParallelDeltaStepping,1,2,1000,0.3,20,3.296,2
ParallelDeltaStepping,1,4,1000,0.3,20,4.687,2
ParallelDeltaStepping,1,6,1000,0.3,20,4.711,2
ParallelDeltaStepping,1,8,1000,0.3,20,5.444,2
ParallelDeltaStepping,1,1,1000,0.3,24,2.434,2
ParallelDeltaStepping,1,2,1000,0.3,24,3.4,2
ParallelDeltaStepping,1,4,1000,0.3,24,5.026,2
ParallelDeltaStepping,1,6,1000,0.3,24,5.311,2
ParallelDeltaStepping,1,8,1000,0.3,24,5.444,2
ParallelDeltaStepping,1,1,1000,0.3,25,2.367,2
ParallelDeltaStepping,1,2,1000,0.3,25,3.337,2
ParallelDeltaStepping,1,4,1000,0.3,25,4.93,2
ParallelDeltaStepping,1,6,1000,0.3,25,4.982,2
ParallelDeltaStepping,1,8,1000,0.3,25,5.427,2
DeltaStepping,0,1,1000,0.5,1,15.126,2
DeltaStepping,0,2,1000,0.5,1,24.149,2
DeltaStepping,0,4,1000,0.5,1,30.746,2
DeltaStepping,0,6,1000,0.5,1,37.115,2
DeltaStepping,0,8,1000,0.5,1,31.559,2
DijkstraSequential,0,-1,1000,0.5,1,8.83,2
ParallelDeltaStepping,1,1,1000,0.5,2,4.821,2
ParallelDeltaStepping,1,2,1000,0.5,2,6.986,2
ParallelDeltaStepping,1,4,1000,0.5,2,9.562,2
ParallelDeltaStepping,1,6,1000,0.5,2,10.848,2
ParallelDeltaStepping,1,8,1000,0.5,2,10.901,2
ParallelDeltaStepping,1,1,1000,0.5,4,3.69,2
ParallelDeltaStepping,1,2,1000,0.5,4,5.088,2
ParallelDeltaStepping,1,4,1000,0.5,4,7.508,2
ParallelDeltaStepping,1,6,1000,0.5,4,8.961,2
ParallelDeltaStepping,1,8,1000,0.5,4,8.052,2
ParallelDeltaStepping,1,1,1000,0.5,8,3.931,2
ParallelDeltaStepping,1,2,1000,0.5,8,4.285,2
ParallelDeltaStepping,1,4,1000,0.5,8,5.676,2
ParallelDeltaStepping,1,6,1000,0.5,8,6.826,2
ParallelDeltaStepping,1,8,1000,0.5,8,6.059,2
ParallelDeltaStepping,1,1,1000,0.5,12,3.599,2
ParallelDeltaStepping,1,2,1000,0.5,12,3.955,2
ParallelDeltaStepping,1,4,1000,0.5,12,4.899,2
ParallelDeltaStepping,1,6,1000,0.5,12,6.559,2
ParallelDeltaStepping,1,8,1000,0.5,12,6.116,2
ParallelDeltaStepping,1,1,1000,0.5,16,3.735,2
ParallelDeltaStepping,1,2,1000,0.5,16,3.866,2
ParallelDeltaStepping,1,4,1000,0.5,16,5.298,2
ParallelDeltaStepping,1,6,1000,0.5,16,6.453,2
ParallelDeltaStepping,1,8,1000,0.5,16,7.225,2
ParallelDeltaStepping,1,1,1000,0.5,20,7.298,2
ParallelDeltaStepping,1,2,1000,0.5,20,4.358,2
ParallelDeltaStepping,1,4,1000,0.5,20,4.705,2
ParallelDeltaStepping,1,6,1000,0.5,20,6.933,2
ParallelDeltaStepping,1,8,1000,0.5,20,5.806,2
ParallelDeltaStepping,1,1,1000,0.5,24,3.833,2
ParallelDeltaStepping,1,2,1000,0.5,24,3.875,2
ParallelDeltaStepping,1,4,1000,0.5,24,4.852,2
ParallelDeltaStepping,1,6,1000,0.5,24,6.181,2
ParallelDeltaStepping,1,8,1000,0.5,24,5.612,2
ParallelDeltaStepping,1,1,1000,0.5,25,3.877,2
ParallelDeltaStepping,1,2,1000,0.5,25,4.037,2
ParallelDeltaStepping,1,4,1000,0.5,25,4.687,2
ParallelDeltaStepping,1,6,1000,0.5,25,6.333,2
ParallelDeltaStepping,1,8,1000,0.5,25,5.57,2
DeltaStepping,0,1,1000,0.7,1,26.971,2
DeltaStepping,0,2,1000,0.7,1,42.37,2
DeltaStepping,0,4,1000,0.7,1,45.796,2
DeltaStepping,0,6,1000,0.7,1,53.72,2
DeltaStepping,0,8,1000,0.7,1,53.465,2
DijkstraSequential,0,-1,1000,0.7,1,11.564,2
ParallelDeltaStepping,1,1,1000,0.7,2,8.273,2
ParallelDeltaStepping,1,2,1000,0.7,2,11.926,2
ParallelDeltaStepping,1,4,1000,0.7,2,15.494,2
ParallelDeltaStepping,1,6,1000,0.7,2,14.677,2
ParallelDeltaStepping,1,8,1000,0.7,2,12.446,2
ParallelDeltaStepping,1,1,1000,0.7,4,5.338,2
ParallelDeltaStepping,1,2,1000,0.7,4,8.406,2
ParallelDeltaStepping,1,4,1000,0.7,4,12.101,2
ParallelDeltaStepping,1,6,1000,0.7,4,11.287,2
ParallelDeltaStepping,1,8,1000,0.7,4,10.488,2
ParallelDeltaStepping,1,1,1000,0.7,8,5.102,2
ParallelDeltaStepping,1,2,1000,0.7,8,4.758,2
ParallelDeltaStepping,1,4,1000,0.7,8,7.52,2
ParallelDeltaStepping,1,6,1000,0.7,8,6.354,2
ParallelDeltaStepping,1,8,1000,0.7,8,6.902,2
ParallelDeltaStepping,1,1,1000,0.7,12,4.105,2
ParallelDeltaStepping,1,2,1000,0.7,12,4.787,2
ParallelDeltaStepping,1,4,1000,0.7,12,7.156,2
ParallelDeltaStepping,1,6,1000,0.7,12,6.301,2
ParallelDeltaStepping,1,8,1000,0.7,12,7.115,2
ParallelDeltaStepping,1,1,1000,0.7,16,4.184,2
ParallelDeltaStepping,1,2,1000,0.7,16,4.713,2
ParallelDeltaStepping,1,4,1000,0.7,16,7.022,2
ParallelDeltaStepping,1,6,1000,0.7,16,6.638,2
ParallelDeltaStepping,1,8,1000,0.7,16,6.515,2
ParallelDeltaStepping,1,1,1000,0.7,20,4.184,2
ParallelDeltaStepping,1,2,1000,0.7,20,4.987,2
ParallelDeltaStepping,1,4,1000,0.7,20,7.021,2
ParallelDeltaStepping,1,6,1000,0.7,20,6.724,2
ParallelDeltaStepping,1,8,1000,0.7,20,7.092,2
ParallelDeltaStepping,1,1,1000,0.7,24,4.261,2
ParallelDeltaStepping,1,2,1000,0.7,24,5.258,2
ParallelDeltaStepping,1,4,1000,0.7,24,7.604,2
ParallelDeltaStepping,1,6,1000,0.7,24,5.911,2
ParallelDeltaStepping,1,8,1000,0.7,24,7.017,2
ParallelDeltaStepping,1,1,1000,0.7,25,4.108,2
ParallelDeltaStepping,1,2,1000,0.7,25,4.971,2
ParallelDeltaStepping,1,4,1000,0.7,25,7.523,2
ParallelDeltaStepping,1,6,1000,0.7,25,6.487,2
ParallelDeltaStepping,1,8,1000,0.7,25,6.183,2
