algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
ParallelDeltaStepping,1,1,2500,0.5,16,12.506,1
ParallelDeltaStepping,1,2,2500,0.5,16,19.409,1
ParallelDeltaStepping,1,4,2500,0.5,16,21.5,1
ParallelDeltaStepping,1,6,2500,0.5,16,24.649,1
ParallelDeltaStepping,1,8,2500,0.5,16,23.982,1
ParallelDeltaStepping,1,1,2500,0.5,20,10.153,1
ParallelDeltaStepping,1,2,2500,0.5,20,17.398,1
ParallelDeltaStepping,1,4,2500,0.5,20,16.91,1
ParallelDeltaStepping,1,6,2500,0.5,20,19.482,1
ParallelDeltaStepping,1,8,2500,0.5,20,20.252,1
ParallelDeltaStepping,1,1,2500,0.5,24,10.159,1
ParallelDeltaStepping,1,2,2500,0.5,24,16.469,1
ParallelDeltaStepping,1,4,2500,0.5,24,16.019,1
ParallelDeltaStepping,1,6,2500,0.5,24,17.782,1
ParallelDeltaStepping,1,8,2500,0.5,24,19.998,1
ParallelDeltaStepping,1,1,2500,0.5,25,10.173,1
ParallelDeltaStepping,1,2,2500,0.5,25,16.523,1
ParallelDeltaStepping,1,4,2500,0.5,25,16.393,1
ParallelDeltaStepping,1,6,2500,0.5,25,18.049,1
ParallelDeltaStepping,1,8,2500,0.5,25,19.562,1
DeltaStepping,0,1,2500,0.7,1,154.79,1
DeltaStepping,0,2,2500,0.7,1,194.275,1
DeltaStepping,0,4,2500,0.7,1,266.587,1
DeltaStepping,0,6,2500,0.7,1,287.045,1
DeltaStepping,0,8,2500,0.7,1,263.02,1
DijkstraSequential,0,-1,2500,0.7,1,67.154,1
ParallelDeltaStepping,1,1,2500,0.7,2,34.615,1
ParallelDeltaStepping,1,2,2500,0.7,2,51.398,1
ParallelDeltaStepping,1,4,2500,0.7,2,69.187,1
ParallelDeltaStepping,1,6,2500,0.7,2,57.141,1
ParallelDeltaStepping,1,8,2500,0.7,2,66.324,1
ParallelDeltaStepping,1,1,2500,0.7,4,26.147,1
ParallelDeltaStepping,1,2,2500,0.7,4,40.23,1
ParallelDeltaStepping,1,4,2500,0.7,4,50.308,1
ParallelDeltaStepping,1,6,2500,0.7,4,43.134,1
ParallelDeltaStepping,1,8,2500,0.7,4,48.524,1
ParallelDeltaStepping,1,1,2500,0.7,8,18.149,1
ParallelDeltaStepping,1,2,2500,0.7,8,21.564,1
ParallelDeltaStepping,1,4,2500,0.7,8,30.626,1
ParallelDeltaStepping,1,6,2500,0.7,8,32.725,1
ParallelDeltaStepping,1,8,2500,0.7,8,36.963,1
ParallelDeltaStepping,1,1,2500,0.7,12,15.373,1
ParallelDeltaStepping,1,2,2500,0.7,12,16.511,1
ParallelDeltaStepping,1,4,2500,0.7,12,22.673,1
ParallelDeltaStepping,1,6,2500,0.7,12,25.084,1
ParallelDeltaStepping,1,8,2500,0.7,12,28.024,1
ParallelDeltaStepping,1,1,2500,0.7,16,14.082,1
ParallelDeltaStepping,1,2,2500,0.7,16,18.569,1
ParallelDeltaStepping,1,4,2500,0.7,16,21.703,1
ParallelDeltaStepping,1,6,2500,0.7,16,27.106,1
ParallelDeltaStepping,1,8,2500,0.7,16,28.309,1
ParallelDeltaStepping,1,1,2500,0.7,20,12.758,1
ParallelDeltaStepping,1,2,2500,0.7,20,14.359,1
ParallelDeltaStepping,1,4,2500,0.7,20,19.232,1
ParallelDeltaStepping,1,6,2500,0.7,20,22.811,1
ParallelDeltaStepping,1,8,2500,0.7,20,23.391,1
ParallelDeltaStepping,1,1,2500,0.7,24,11.905,1
ParallelDeltaStepping,1,2,2500,0.7,24,14.563,1
ParallelDeltaStepping,1,4,2500,0.7,24,18.605,1
ParallelDeltaStepping,1,6,2500,0.7,24,20.506,1
ParallelDeltaStepping,1,8,2500,0.7,24,21.358,1
ParallelDeltaStepping,1,1,2500,0.7,25,11.396,1
ParallelDeltaStepping,1,2,2500,0.7,25,13.631,1
ParallelDeltaStepping,1,4,2500,0.7,25,18.851,1
ParallelDeltaStepping,1,6,2500,0.7,25,20.391,1
ParallelDeltaStepping,1,8,2500,0.7,25,21.177,1
DeltaStepping,0,1,2500,0.3,1,71.891,2
DeltaStepping,0,2,2500,0.3,1,88.177,2
DeltaStepping,0,4,2500,0.3,1,118.311,2
DeltaStepping,0,6,2500,0.3,1,119.053,2
DeltaStepping,0,8,2500,0.3,1,124.552,2
DijkstraSequential,0,-1,2500,0.3,1,32.915,2
ParallelDeltaStepping,1,1,2500,0.3,2,19.054,2
ParallelDeltaStepping,1,2,2500,0.3,2,26.061,2
ParallelDeltaStepping,1,4,2500,0.3,2,33.93,2
ParallelDeltaStepping,1,6,2500,0.3,2,35.203,2
ParallelDeltaStepping,1,8,2500,0.3,2,38.301,2
ParallelDeltaStepping,1,1,2500,0.3,4,18.168,2
ParallelDeltaStepping,1,2,2500,0.3,4,20.997,2
ParallelDeltaStepping,1,4,2500,0.3,4,32.343,2
ParallelDeltaStepping,1,6,2500,0.3,4,36.328,2
ParallelDeltaStepping,1,8,2500,0.3,4,38.769,2
ParallelDeltaStepping,1,1,2500,0.3,8,12.142,2
ParallelDeltaStepping,1,2,2500,0.3,8,14.192,2
ParallelDeltaStepping,1,4,2500,0.3,8,22.758,2
ParallelDeltaStepping,1,6,2500,0.3,8,20.796,2
ParallelDeltaStepping,1,8,2500,0.3,8,22.729,2
ParallelDeltaStepping,1,1,2500,0.3,12,9.972,2
ParallelDeltaStepping,1,2,2500,0.3,12,10.766,2
ParallelDeltaStepping,1,4,2500,0.3,12,19.03,2
ParallelDeltaStepping,1,6,2500,0.3,12,14.418,2
ParallelDeltaStepping,1,8,2500,0.3,12,17.611,2
ParallelDeltaStepping,1,1,2500,0.3,16,9.595,2
ParallelDeltaStepping,1,2,2500,0.3,16,12.279,2
ParallelDeltaStepping,1,4,2500,0.3,16,17.268,2
ParallelDeltaStepping,1,6,2500,0.3,16,13.902,2
ParallelDeltaStepping,1,8,2500,0.3,16,14.686,2
ParallelDeltaStepping,1,1,2500,0.3,20,7.778,2
ParallelDeltaStepping,1,2,2500,0.3,20,8.842,2
ParallelDeltaStepping,1,4,2500,0.3,20,14.109,2
ParallelDeltaStepping,1,6,2500,0.3,20,12.289,2
ParallelDeltaStepping,1,8,2500,0.3,20,13.879,2
ParallelDeltaStepping,1,1,2500,0.3,24,7.621,2
ParallelDeltaStepping,1,2,2500,0.3,24,9.783,2
ParallelDeltaStepping,1,4,2500,0.3,24,15.348,2
ParallelDeltaStepping,1,6,2500,0.3,24,11.951,2
ParallelDeltaStepping,1,8,2500,0.3,24,12.602,2
ParallelDeltaStepping,1,1,2500,0.3,25,9.267,2
ParallelDeltaStepping,1,2,2500,0.3,25,9.036,2
ParallelDeltaStepping,1,4,2500,0.3,25,13.877,2
ParallelDeltaStepping,1,6,2500,0.3,25,11.56,2
ParallelDeltaStepping,1,8,2500,0.3,25,12.801,2
DeltaStepping,0,1,2500,0.5,1,109.483,2
DeltaStepping,0,2,2500,0.5,1,133.709,2
DeltaStepping,0,4,2500,0.5,1,157.549,2
DeltaStepping,0,6,2500,0.5,1,182.608,2
DeltaStepping,0,8,2500,0.5,1,191.493,2
DijkstraSequential,0,-1,2500,0.5,1,50.333,2
ParallelDeltaStepping,1,1,2500,0.5,2,31.921,2
ParallelDeltaStepping,1,2,2500,0.5,2,45.978,2
ParallelDeltaStepping,1,4,2500,0.5,2,48.436,2
ParallelDeltaStepping,1,6,2500,0.5,2,49.606,2
ParallelDeltaStepping,1,8,2500,0.5,2,50.342,2
ParallelDeltaStepping,1,1,2500,0.5,4,21.879,2
ParallelDeltaStepping,1,2,2500,0.5,4,32.075,2
ParallelDeltaStepping,1,4,2500,0.5,4,39.994,2
ParallelDeltaStepping,1,6,2500,0.5,4,45.484,2
ParallelDeltaStepping,1,8,2500,0.5,4,45.574,2
ParallelDeltaStepping,1,1,2500,0.5,8,19.029,2
ParallelDeltaStepping,1,2,2500,0.5,8,22.412,2
ParallelDeltaStepping,1,4,2500,0.5,8,23.425,2
ParallelDeltaStepping,1,6,2500,0.5,8,24.561,2
ParallelDeltaStepping,1,8,2500,0.5,8,27.426,2
ParallelDeltaStepping,1,1,2500,0.5,12,14.388,2
ParallelDeltaStepping,1,2,2500,0.5,12,15.859,2
ParallelDeltaStepping,1,4,2500,0.5,12,19.401,2
ParallelDeltaStepping,1,6,2500,0.5,12,21.039,2
ParallelDeltaStepping,1,8,2500,0.5,12,24.592,2
ParallelDeltaStepping,1,1,2500,0.5,16,13.538,2
ParallelDeltaStepping,1,2,2500,0.5,16,14.555,2
ParallelDeltaStepping,1,4,2500,0.5,16,18.109,2
ParallelDeltaStepping,1,6,2500,0.5,16,20.487,2
ParallelDeltaStepping,1,8,2500,0.5,16,24.673,2
ParallelDeltaStepping,1,1,2500,0.5,20,11.807,2
ParallelDeltaStepping,1,2,2500,0.5,20,12.612,2
ParallelDeltaStepping,1,4,2500,0.5,20,15.004,2
ParallelDeltaStepping,1,6,2500,0.5,20,17.777,2
ParallelDeltaStepping,1,8,2500,0.5,20,19.141,2
ParallelDeltaStepping,1,1,2500,0.5,24,11.383,2
ParallelDeltaStepping,1,2,2500,0.5,24,12.733,2
ParallelDeltaStepping,1,4,2500,0.5,24,13.994,2
ParallelDeltaStepping,1,6,2500,0.5,24,16.601,2
ParallelDeltaStepping,1,8,2500,0.5,24,17.184,2
ParallelDeltaStepping,1,1,2500,0.5,25,11.581,2
ParallelDeltaStepping,1,2,2500,0.5,25,12.132,2
ParallelDeltaStepping,1,4,2500,0.5,25,14.364,2
ParallelDeltaStepping,1,6,2500,0.5,25,16.494,2
ParallelDeltaStepping,1,8,2500,0.5,25,20.859,2
DeltaStepping,0,1,2500,0.7,1,166.248,2
DeltaStepping,0,2,2500,0.7,1,198.424,2
DeltaStepping,0,4,2500,0.7,1,224,2
DeltaStepping,0,6,2500,0.7,1,249.298,2
DeltaStepping,0,8,2500,0.7,1,255.874,2
DijkstraSequential,0,-1,2500,0.7,1,62.652,2
ParallelDeltaStepping,1,1,2500,0.7,2,29.59,2
ParallelDeltaStepping,1,2,2500,0.7,2,37.003,2
ParallelDeltaStepping,1,4,2500,0.7,2,51.497,2
ParallelDeltaStepping,1,6,2500,0.7,2,56.055,2
ParallelDeltaStepping,1,8,2500,0.7,2,51.944,2
ParallelDeltaStepping,1,1,2500,0.7,4,31.927,2
ParallelDeltaStepping,1,2,2500,0.7,4,37.76,2
ParallelDeltaStepping,1,4,2500,0.7,4,34.721,2
ParallelDeltaStepping,1,6,2500,0.7,4,44.831,2
ParallelDeltaStepping,1,8,2500,0.7,4,47.501,2
ParallelDeltaStepping,1,1,2500,0.7,8,21.465,2
ParallelDeltaStepping,1,2,2500,0.7,8,21.211,2
ParallelDeltaStepping,1,4,2500,0.7,8,27.108,2
ParallelDeltaStepping,1,6,2500,0.7,8,32.678,2
ParallelDeltaStepping,1,8,2500,0.7,8,30.212,2
ParallelDeltaStepping,1,1,2500,0.7,12,19.243,2
ParallelDeltaStepping,1,2,2500,0.7,12,18.473,2
ParallelDeltaStepping,1,4,2500,0.7,12,21.268,2
ParallelDeltaStepping,1,6,2500,0.7,12,23.942,2
ParallelDeltaStepping,1,8,2500,0.7,12,24.239,2
ParallelDeltaStepping,1,1,2500,0.7,16,18.241,2
ParallelDeltaStepping,1,2,2500,0.7,16,15.856,2
ParallelDeltaStepping,1,4,2500,0.7,16,20.086,2
ParallelDeltaStepping,1,6,2500,0.7,16,22.199,2
ParallelDeltaStepping,1,8,2500,0.7,16,23.315,2
ParallelDeltaStepping,1,1,2500,0.7,20,16.951,2
ParallelDeltaStepping,1,2,2500,0.7,20,14.307,2
ParallelDeltaStepping,1,4,2500,0.7,20,18.608,2
ParallelDeltaStepping,1,6,2500,0.7,20,20.564,2
ParallelDeltaStepping,1,8,2500,0.7,20,20.859,2
ParallelDeltaStepping,1,1,2500,0.7,24,16.242,2
ParallelDeltaStepping,1,2,2500,0.7,24,14.274,2
ParallelDeltaStepping,1,4,2500,0.7,24,17.291,2
ParallelDeltaStepping,1,6,2500,0.7,24,19.134,2
ParallelDeltaStepping,1,8,2500,0.7,24,20.289,2
ParallelDeltaStepping,1,1,2500,0.7,25,15.89,2
ParallelDeltaStepping,1,2,2500,0.7,25,14.018,2
ParallelDeltaStepping,1,4,2500,0.7,25,19.249,2
ParallelDeltaStepping,1,6,2500,0.7,25,18.908,2
ParallelDeltaStepping,1,8,2500,0.7,25,20.413,2
