algorithm,parallel,delta,graph_size,graph_density,n_threads,time,n_repeat
ParallelDeltaStepping,1,4,500,0.5,24,1.814,0
ParallelDeltaStepping,1,6,500,0.5,24,2.094,0
ParallelDeltaStepping,1,8,500,0.5,24,2.343,0
ParallelDeltaStepping,1,1,500,0.5,25,0.966,0
ParallelDeltaStepping,1,2,500,0.5,25,1.306,0
ParallelDeltaStepping,1,4,500,0.5,25,1.789,0
ParallelDeltaStepping,1,6,500,0.5,25,2.139,0
ParallelDeltaStepping,1,8,500,0.5,25,2.332,0
DeltaStepping,0,1,500,0.7,1,5.506,0
DeltaStepping,0,2,500,0.7,1,8.233,0
DeltaStepping,0,4,500,0.7,1,11,0
DeltaStepping,0,6,500,0.7,1,11.964,0
DeltaStepping,0,8,500,0.7,1,12.814,0
DijkstraSequential,0,-1,500,0.7,1,1.713,0
ParallelDeltaStepping,1,1,500,0.7,2,1.248,0
ParallelDeltaStepping,1,2,500,0.7,2,1.747,0
ParallelDeltaStepping,1,4,500,0.7,2,2.444,0
ParallelDeltaStepping,1,6,500,0.7,2,2.963,0
ParallelDeltaStepping,1,8,500,0.7,2,3.136,0
ParallelDeltaStepping,1,1,500,0.7,4,1.248,0
ParallelDeltaStepping,1,2,500,0.7,4,1.739,0
ParallelDeltaStepping,1,4,500,0.7,4,2.423,0
ParallelDeltaStepping,1,6,500,0.7,4,2.967,0
ParallelDeltaStepping,1,8,500,0.7,4,3.124,0
ParallelDeltaStepping,1,1,500,0.7,8,1.244,0
ParallelDeltaStepping,1,2,500,0.7,8,1.738,0
ParallelDeltaStepping,1,4,500,0.7,8,2.413,0
ParallelDeltaStepping,1,6,500,0.7,8,2.915,0
ParallelDeltaStepping,1,8,500,0.7,8,3.121,0
ParallelDeltaStepping,1,1,500,0.7,12,1.25,0
ParallelDeltaStepping,1,2,500,0.7,12,1.74,0
ParallelDeltaStepping,1,4,500,0.7,12,2.436,0
ParallelDeltaStepping,1,6,500,0.7,12,3.002,0
ParallelDeltaStepping,1,8,500,0.7,12,3.148,0
ParallelDeltaStepping,1,1,500,0.7,16,1.253,0
ParallelDeltaStepping,1,2,500,0.7,16,1.758,0
ParallelDeltaStepping,1,4,500,0.7,16,2.456,0
ParallelDeltaStepping,1,6,500,0.7,16,2.983,0
ParallelDeltaStepping,1,8,500,0.7,16,3.142,0
ParallelDeltaStepping,1,1,500,0.7,20,1.261,0
ParallelDeltaStepping,1,2,500,0.7,20,1.756,0
ParallelDeltaStepping,1,4,500,0.7,20,2.46,0
ParallelDeltaStepping,1,6,500,0.7,20,3.01,0
ParallelDeltaStepping,1,8,500,0.7,20,3.179,0
ParallelDeltaStepping,1,1,500,0.7,24,1.293,0
ParallelDeltaStepping,1,2,500,0.7,24,1.77,0
ParallelDeltaStepping,1,4,500,0.7,24,2.46,0
ParallelDeltaStepping,1,6,500,0.7,24,2.965,0
ParallelDeltaStepping,1,8,500,0.7,24,3.185,0
ParallelDeltaStepping,1,1,500,0.7,25,1.281,0
ParallelDeltaStepping,1,2,500,0.7,25,1.768,0
ParallelDeltaStepping,1,4,500,0.7,25,2.502,0
ParallelDeltaStepping,1,6,500,0.7,25,3.058,0
ParallelDeltaStepping,1,8,500,0.7,25,3.161,0
DeltaStepping,0,1,1000,0.3,1,10.901,0
DeltaStepping,0,2,1000,0.3,1,18.62,0
DeltaStepping,0,4,1000,0.3,1,26.338,0
DeltaStepping,0,6,1000,0.3,1,27.715,0
DeltaStepping,0,8,1000,0.3,1,29.916,0
DijkstraSequential,0,-1,1000,0.3,1,4.452,0
ParallelDeltaStepping,1,1,1000,0.3,2,2.662,0
ParallelDeltaStepping,1,2,1000,0.3,2,3.622,0
ParallelDeltaStepping,1,4,1000,0.3,2,7.086,0
ParallelDeltaStepping,1,6,1000,0.3,2,6.498,0
ParallelDeltaStepping,1,8,1000,0.3,2,8.194,0
ParallelDeltaStepping,1,1,1000,0.3,4,2.597,0
ParallelDeltaStepping,1,2,1000,0.3,4,3.713,0
ParallelDeltaStepping,1,4,1000,0.3,4,5.358,0
ParallelDeltaStepping,1,6,1000,0.3,4,5.728,0
ParallelDeltaStepping,1,8,1000,0.3,4,6.197,0
ParallelDeltaStepping,1,1,1000,0.3,8,2.425,0
ParallelDeltaStepping,1,2,1000,0.3,8,3.596,0
ParallelDeltaStepping,1,4,1000,0.3,8,4.84,0
ParallelDeltaStepping,1,6,1000,0.3,8,4.787,0
ParallelDeltaStepping,1,8,1000,0.3,8,5.205,0
ParallelDeltaStepping,1,1,1000,0.3,12,2.413,0
ParallelDeltaStepping,1,2,1000,0.3,12,3.576,0
ParallelDeltaStepping,1,4,1000,0.3,12,4.442,0
ParallelDeltaStepping,1,6,1000,0.3,12,4.562,0
ParallelDeltaStepping,1,8,1000,0.3,12,5.111,0
ParallelDeltaStepping,1,1,1000,0.3,16,2.393,0
ParallelDeltaStepping,1,2,1000,0.3,16,3.542,0
ParallelDeltaStepping,1,4,1000,0.3,16,5.555,0
ParallelDeltaStepping,1,6,1000,0.3,16,4.767,0
ParallelDeltaStepping,1,8,1000,0.3,16,5.196,0
ParallelDeltaStepping,1,1,1000,0.3,20,2.311,0
ParallelDeltaStepping,1,2,1000,0.3,20,3.43,0
ParallelDeltaStepping,1,4,1000,0.3,20,5.365,0
ParallelDeltaStepping,1,6,1000,0.3,20,5.151,0
ParallelDeltaStepping,1,8,1000,0.3,20,5.161,0
ParallelDeltaStepping,1,1,1000,0.3,24,2.303,0
ParallelDeltaStepping,1,2,1000,0.3,24,3.416,0
ParallelDeltaStepping,1,4,1000,0.3,24,6.864,0
ParallelDeltaStepping,1,6,1000,0.3,24,5.638,0
ParallelDeltaStepping,1,8,1000,0.3,24,5.657,0
ParallelDeltaStepping,1,1,1000,0.3,25,2.443,0
ParallelDeltaStepping,1,2,1000,0.3,25,3.564,0
ParallelDeltaStepping,1,4,1000,0.3,25,5.199,0
ParallelDeltaStepping,1,6,1000,0.3,25,5.026,0
ParallelDeltaStepping,1,8,1000,0.3,25,10.459,0
DeltaStepping,0,1,1000,0.5,1,17.423,0
DeltaStepping,0,2,1000,0.5,1,23.583,0
DeltaStepping,0,4,1000,0.5,1,32.457,0
DeltaStepping,0,6,1000,0.5,1,30.91,0
DeltaStepping,0,8,1000,0.5,1,31.393,0
DijkstraSequential,0,-1,1000,0.5,1,6.947,0
ParallelDeltaStepping,1,1,1000,0.5,2,4.495,0
ParallelDeltaStepping,1,2,1000,0.5,2,6.455,0
ParallelDeltaStepping,1,4,1000,0.5,2,8.333,0
ParallelDeltaStepping,1,6,1000,0.5,2,9.061,0
ParallelDeltaStepping,1,8,1000,0.5,2,8.812,0
ParallelDeltaStepping,1,1,1000,0.5,4,3.945,0
ParallelDeltaStepping,1,2,1000,0.5,4,5.204,0
ParallelDeltaStepping,1,4,1000,0.5,4,6.51,0
ParallelDeltaStepping,1,6,1000,0.5,4,7.172,0
ParallelDeltaStepping,1,8,1000,0.5,4,6.451,0
ParallelDeltaStepping,1,1,1000,0.5,8,4.124,0
ParallelDeltaStepping,1,2,1000,0.5,8,4.746,0
ParallelDeltaStepping,1,4,1000,0.5,8,5.011,0
ParallelDeltaStepping,1,6,1000,0.5,8,5.841,0
ParallelDeltaStepping,1,8,1000,0.5,8,4.74,0
ParallelDeltaStepping,1,1,1000,0.5,12,4.058,0
ParallelDeltaStepping,1,2,1000,0.5,12,4.889,0
ParallelDeltaStepping,1,4,1000,0.5,12,5.434,0
ParallelDeltaStepping,1,6,1000,0.5,12,6.08,0
ParallelDeltaStepping,1,8,1000,0.5,12,5.402,0
ParallelDeltaStepping,1,1,1000,0.5,16,4.213,0
ParallelDeltaStepping,1,2,1000,0.5,16,4.913,0
ParallelDeltaStepping,1,4,1000,0.5,16,4.814,0
ParallelDeltaStepping,1,6,1000,0.5,16,5.703,0
ParallelDeltaStepping,1,8,1000,0.5,16,4.455,0
ParallelDeltaStepping,1,1,1000,0.5,20,3.921,0
ParallelDeltaStepping,1,2,1000,0.5,20,4.61,0
ParallelDeltaStepping,1,4,1000,0.5,20,5.147,0
ParallelDeltaStepping,1,6,1000,0.5,20,5.621,0
ParallelDeltaStepping,1,8,1000,0.5,20,4.353,0
ParallelDeltaStepping,1,1,1000,0.5,24,3.949,0
ParallelDeltaStepping,1,2,1000,0.5,24,4.653,0
ParallelDeltaStepping,1,4,1000,0.5,24,4.831,0
ParallelDeltaStepping,1,6,1000,0.5,24,5.706,0
ParallelDeltaStepping,1,8,1000,0.5,24,4.857,0
ParallelDeltaStepping,1,1,1000,0.5,25,4.075,0
ParallelDeltaStepping,1,2,1000,0.5,25,4.687,0
ParallelDeltaStepping,1,4,1000,0.5,25,4.987,0
ParallelDeltaStepping,1,6,1000,0.5,25,5.844,0
ParallelDeltaStepping,1,8,1000,0.5,25,4.582,0
DeltaStepping,0,1,1000,0.7,1,24.941,0
DeltaStepping,0,2,1000,0.7,1,37.409,0
DeltaStepping,0,4,1000,0.7,1,38.706,0
DeltaStepping,0,6,1000,0.7,1,39.525,0
DeltaStepping,0,8,1000,0.7,1,45.612,0
DijkstraSequential,0,-1,1000,0.7,1,9.664,0
ParallelDeltaStepping,1,1,1000,0.7,2,9.179,0
ParallelDeltaStepping,1,2,1000,0.7,2,11.783,0
ParallelDeltaStepping,1,4,1000,0.7,2,12.825,0
ParallelDeltaStepping,1,6,1000,0.7,2,14.169,0
ParallelDeltaStepping,1,8,1000,0.7,2,12.425,0
ParallelDeltaStepping,1,1,1000,0.7,4,4.953,0
ParallelDeltaStepping,1,2,1000,0.7,4,6.857,0
ParallelDeltaStepping,1,4,1000,0.7,4,9.729,0
ParallelDeltaStepping,1,6,1000,0.7,4,9.722,0
ParallelDeltaStepping,1,8,1000,0.7,4,9.305,0
ParallelDeltaStepping,1,1,1000,0.7,8,4.717,0
ParallelDeltaStepping,1,2,1000,0.7,8,4.469,0
ParallelDeltaStepping,1,4,1000,0.7,8,6.575,0
ParallelDeltaStepping,1,6,1000,0.7,8,5.56,0
ParallelDeltaStepping,1,8,1000,0.7,8,5.474,0
ParallelDeltaStepping,1,1,1000,0.7,12,3.703,0
ParallelDeltaStepping,1,2,1000,0.7,12,4.009,0
ParallelDeltaStepping,1,4,1000,0.7,12,6.676,0
ParallelDeltaStepping,1,6,1000,0.7,12,4.863,0
ParallelDeltaStepping,1,8,1000,0.7,12,4.917,0
ParallelDeltaStepping,1,1,1000,0.7,16,3.645,0
ParallelDeltaStepping,1,2,1000,0.7,16,3.574,0
ParallelDeltaStepping,1,4,1000,0.7,16,5.61,0
ParallelDeltaStepping,1,6,1000,0.7,16,4.368,0
ParallelDeltaStepping,1,8,1000,0.7,16,4.822,0
ParallelDeltaStepping,1,1,1000,0.7,20,3.685,0
ParallelDeltaStepping,1,2,1000,0.7,20,3.753,0
ParallelDeltaStepping,1,4,1000,0.7,20,5.592,0
ParallelDeltaStepping,1,6,1000,0.7,20,4.804,0
ParallelDeltaStepping,1,8,1000,0.7,20,4.498,0
ParallelDeltaStepping,1,1,1000,0.7,24,3.643,0
ParallelDeltaStepping,1,2,1000,0.7,24,3.816,0
ParallelDeltaStepping,1,4,1000,0.7,24,6.147,0
ParallelDeltaStepping,1,6,1000,0.7,24,4.799,0
ParallelDeltaStepping,1,8,1000,0.7,24,4.971,0
ParallelDeltaStepping,1,1,1000,0.7,25,3.972,0
ParallelDeltaStepping,1,2,1000,0.7,25,3.798,0
ParallelDeltaStepping,1,4,1000,0.7,25,6.147,0
ParallelDeltaStepping,1,6,1000,0.7,25,4.908,0
ParallelDeltaStepping,1,8,1000,0.7,25,5.076,0
DeltaStepping,0,1,5000,0.3,1,302.895,0
DeltaStepping,0,2,5000,0.3,1,397.081,0
DeltaStepping,0,4,5000,0.3,1,405.045,0
DeltaStepping,0,6,5000,0.3,1,478.284,0
DeltaStepping,0,8,5000,0.3,1,523.542,0
DijkstraSequential,0,-1,5000,0.3,1,138.246,0
ParallelDeltaStepping,1,1,5000,0.3,2,63.61,0
ParallelDeltaStepping,1,2,5000,0.3,2,87.574,0
ParallelDeltaStepping,1,4,5000,0.3,2,104.462,0
ParallelDeltaStepping,1,6,5000,0.3,2,117.674,0
ParallelDeltaStepping,1,8,5000,0.3,2,135.245,0
ParallelDeltaStepping,1,1,5000,0.3,4,53.361,0
ParallelDeltaStepping,1,2,5000,0.3,4,74.945,0
ParallelDeltaStepping,1,4,5000,0.3,4,75.3,0
ParallelDeltaStepping,1,6,5000,0.3,4,89.292,0
ParallelDeltaStepping,1,8,5000,0.3,4,79.65,0
ParallelDeltaStepping,1,1,5000,0.3,8,36.035,0
ParallelDeltaStepping,1,2,5000,0.3,8,48.481,0
ParallelDeltaStepping,1,4,5000,0.3,8,60.78,0
ParallelDeltaStepping,1,6,5000,0.3,8,64.111,0
ParallelDeltaStepping,1,8,5000,0.3,8,80.382,0
ParallelDeltaStepping,1,1,5000,0.3,12,31.698,0
ParallelDeltaStepping,1,2,5000,0.3,12,37.012,0
ParallelDeltaStepping,1,4,5000,0.3,12,44.337,0
ParallelDeltaStepping,1,6,5000,0.3,12,52.62,0
ParallelDeltaStepping,1,8,5000,0.3,12,56.016,0
ParallelDeltaStepping,1,1,5000,0.3,16,26.502,0
ParallelDeltaStepping,1,2,5000,0.3,16,35.871,0
ParallelDeltaStepping,1,4,5000,0.3,16,43.411,0
ParallelDeltaStepping,1,6,5000,0.3,16,52.357,0
ParallelDeltaStepping,1,8,5000,0.3,16,57.264,0
ParallelDeltaStepping,1,1,5000,0.3,20,25.684,0
ParallelDeltaStepping,1,2,5000,0.3,20,31.977,0
ParallelDeltaStepping,1,4,5000,0.3,20,39.036,0
ParallelDeltaStepping,1,6,5000,0.3,20,42.054,0
ParallelDeltaStepping,1,8,5000,0.3,20,49.873,0
ParallelDeltaStepping,1,1,5000,0.3,24,23.447,0
ParallelDeltaStepping,1,2,5000,0.3,24,29.168,0
ParallelDeltaStepping,1,4,5000,0.3,24,34.947,0
ParallelDeltaStepping,1,6,5000,0.3,24,40.557,0
ParallelDeltaStepping,1,8,5000,0.3,24,45.069,0
ParallelDeltaStepping,1,1,5000,0.3,25,22.652,0
ParallelDeltaStepping,1,2,5000,0.3,25,28.579,0
ParallelDeltaStepping,1,4,5000,0.3,25,34.686,0
ParallelDeltaStepping,1,6,5000,0.3,25,39.414,0
ParallelDeltaStepping,1,8,5000,0.3,25,45.64,0
DeltaStepping,0,1,5000,0.5,1,523.412,0
DeltaStepping,0,2,5000,0.5,1,607.9,0
DeltaStepping,0,4,5000,0.5,1,661.24,0
DeltaStepping,0,6,5000,0.5,1,754.027,0
DeltaStepping,0,8,5000,0.5,1,755.101,0
DijkstraSequential,0,-1,5000,0.5,1,212.115,0
ParallelDeltaStepping,1,1,5000,0.5,2,112.467,0
ParallelDeltaStepping,1,2,5000,0.5,2,125.751,0
ParallelDeltaStepping,1,4,5000,0.5,2,163.147,0
ParallelDeltaStepping,1,6,5000,0.5,2,192.961,0
ParallelDeltaStepping,1,8,5000,0.5,2,191.604,0
ParallelDeltaStepping,1,1,5000,0.5,4,72.155,0
ParallelDeltaStepping,1,2,5000,0.5,4,81.282,0
ParallelDeltaStepping,1,4,5000,0.5,4,105.042,0
ParallelDeltaStepping,1,6,5000,0.5,4,122.879,0
ParallelDeltaStepping,1,8,5000,0.5,4,132.38,0
ParallelDeltaStepping,1,1,5000,0.5,8,62.019,0
ParallelDeltaStepping,1,2,5000,0.5,8,70.117,0
ParallelDeltaStepping,1,4,5000,0.5,8,81.652,0
ParallelDeltaStepping,1,6,5000,0.5,8,114.908,0
ParallelDeltaStepping,1,8,5000,0.5,8,91.472,0
ParallelDeltaStepping,1,1,5000,0.5,12,56.05,0
ParallelDeltaStepping,1,2,5000,0.5,12,53.609,0
ParallelDeltaStepping,1,4,5000,0.5,12,75.661,0
ParallelDeltaStepping,1,6,5000,0.5,12,85.353,0
ParallelDeltaStepping,1,8,5000,0.5,12,77.23,0
ParallelDeltaStepping,1,1,5000,0.5,16,48.35,0
ParallelDeltaStepping,1,2,5000,0.5,16,51.219,0
ParallelDeltaStepping,1,4,5000,0.5,16,72.584,0
ParallelDeltaStepping,1,6,5000,0.5,16,84.075,0
ParallelDeltaStepping,1,8,5000,0.5,16,88.615,0
ParallelDeltaStepping,1,1,5000,0.5,20,41.086,0
ParallelDeltaStepping,1,2,5000,0.5,20,48.082,0
ParallelDeltaStepping,1,4,5000,0.5,20,61.229,0
ParallelDeltaStepping,1,6,5000,0.5,20,70.306,0
ParallelDeltaStepping,1,8,5000,0.5,20,76.368,0
ParallelDeltaStepping,1,1,5000,0.5,24,40.285,0
ParallelDeltaStepping,1,2,5000,0.5,24,43.413,0
ParallelDeltaStepping,1,4,5000,0.5,24,58.871,0
ParallelDeltaStepping,1,6,5000,0.5,24,67.541,0
ParallelDeltaStepping,1,8,5000,0.5,24,69.141,0
ParallelDeltaStepping,1,1,5000,0.5,25,39.397,0
ParallelDeltaStepping,1,2,5000,0.5,25,52.008,0
ParallelDeltaStepping,1,4,5000,0.5,25,60.23,0
ParallelDeltaStepping,1,6,5000,0.5,25,65.998,0
ParallelDeltaStepping,1,8,5000,0.5,25,67.142,0
DeltaStepping,0,1,5000,0.7,1,689.752,0
DeltaStepping,0,2,5000,0.7,1,896.124,0
DeltaStepping,0,4,5000,0.7,1,1115.43,0
DeltaStepping,0,6,5000,0.7,1,1022.85,0
DeltaStepping,0,8,5000,0.7,1,989.451,0
DijkstraSequential,0,-1,5000,0.7,1,237.903,0
ParallelDeltaStepping,1,1,5000,0.7,2,117.964,0
ParallelDeltaStepping,1,2,5000,0.7,2,169.894,0
ParallelDeltaStepping,1,4,5000,0.7,2,186.068,0
ParallelDeltaStepping,1,6,5000,0.7,2,198.429,0
ParallelDeltaStepping,1,8,5000,0.7,2,206.635,0
ParallelDeltaStepping,1,1,5000,0.7,4,86.379,0
ParallelDeltaStepping,1,2,5000,0.7,4,116.171,0
ParallelDeltaStepping,1,4,5000,0.7,4,153.469,0
ParallelDeltaStepping,1,6,5000,0.7,4,140.45,0
ParallelDeltaStepping,1,8,5000,0.7,4,132.83,0
ParallelDeltaStepping,1,1,5000,0.7,8,57.311,0
ParallelDeltaStepping,1,2,5000,0.7,8,77.811,0
ParallelDeltaStepping,1,4,5000,0.7,8,94.024,0
ParallelDeltaStepping,1,6,5000,0.7,8,93.133,0
ParallelDeltaStepping,1,8,5000,0.7,8,102.825,0
ParallelDeltaStepping,1,1,5000,0.7,12,48.862,0
ParallelDeltaStepping,1,2,5000,0.7,12,57.984,0
ParallelDeltaStepping,1,4,5000,0.7,12,70.494,0
ParallelDeltaStepping,1,6,5000,0.7,12,78.642,0
ParallelDeltaStepping,1,8,5000,0.7,12,84.634,0
ParallelDeltaStepping,1,1,5000,0.7,16,47.358,0
ParallelDeltaStepping,1,2,5000,0.7,16,60.456,0
ParallelDeltaStepping,1,4,5000,0.7,16,76.73,0
ParallelDeltaStepping,1,6,5000,0.7,16,80.51,0
ParallelDeltaStepping,1,8,5000,0.7,16,84.617,0
ParallelDeltaStepping,1,1,5000,0.7,20,42.138,0
ParallelDeltaStepping,1,2,5000,0.7,20,52.945,0
ParallelDeltaStepping,1,4,5000,0.7,20,65.625,0
ParallelDeltaStepping,1,6,5000,0.7,20,75.738,0
ParallelDeltaStepping,1,8,5000,0.7,20,78.301,0
ParallelDeltaStepping,1,1,5000,0.7,24,34.067,0
ParallelDeltaStepping,1,2,5000,0.7,24,47.58,0
ParallelDeltaStepping,1,4,5000,0.7,24,63.835,0
ParallelDeltaStepping,1,6,5000,0.7,24,70.654,0
ParallelDeltaStepping,1,8,5000,0.7,24,72.032,0
ParallelDeltaStepping,1,1,5000,0.7,25,35.377,0
ParallelDeltaStepping,1,2,5000,0.7,25,45.69,0
ParallelDeltaStepping,1,4,5000,0.7,25,62.156,0
ParallelDeltaStepping,1,6,5000,0.7,25,66.947,0
ParallelDeltaStepping,1,8,5000,0.7,25,76.259,0
DeltaStepping,0,1,500,0.3,1,2.154,1
DeltaStepping,0,2,500,0.3,1,2.45,1
DeltaStepping,0,4,500,0.3,1,4.425,1
DeltaStepping,0,6,500,0.3,1,5.258,1
DeltaStepping,0,8,500,0.3,1,5.778,1
DijkstraSequential,0,-1,500,0.3,1,1.011,1
ParallelDeltaStepping,1,1,500,0.3,2,0.578,1
ParallelDeltaStepping,1,2,500,0.3,2,0.813,1
ParallelDeltaStepping,1,4,500,0.3,2,1.164,1
ParallelDeltaStepping,1,6,500,0.3,2,1.495,1
ParallelDeltaStepping,1,8,500,0.3,2,1.706,1
ParallelDeltaStepping,1,1,500,0.3,4,0.596,1
ParallelDeltaStepping,1,2,500,0.3,4,0.817,1
ParallelDeltaStepping,1,4,500,0.3,4,1.167,1
ParallelDeltaStepping,1,6,500,0.3,4,1.444,1
ParallelDeltaStepping,1,8,500,0.3,4,1.72,1
ParallelDeltaStepping,1,1,500,0.3,8,0.594,1
ParallelDeltaStepping,1,2,500,0.3,8,0.804,1
ParallelDeltaStepping,1,4,500,0.3,8,1.157,1
ParallelDeltaStepping,1,6,500,0.3,8,1.48,1
ParallelDeltaStepping,1,8,500,0.3,8,1.668,1
ParallelDeltaStepping,1,1,500,0.3,12,0.594,1
ParallelDeltaStepping,1,2,500,0.3,12,0.795,1
ParallelDeltaStepping,1,4,500,0.3,12,1.171,1
ParallelDeltaStepping,1,6,500,0.3,12,1.484,1
ParallelDeltaStepping,1,8,500,0.3,12,1.626,1
ParallelDeltaStepping,1,1,500,0.3,16,0.597,1
ParallelDeltaStepping,1,2,500,0.3,16,0.81,1
ParallelDeltaStepping,1,4,500,0.3,16,1.2,1
ParallelDeltaStepping,1,6,500,0.3,16,1.454,1
ParallelDeltaStepping,1,8,500,0.3,16,1.652,1
ParallelDeltaStepping,1,1,500,0.3,20,0.601,1
ParallelDeltaStepping,1,2,500,0.3,20,0.805,1
ParallelDeltaStepping,1,4,500,0.3,20,1.179,1
ParallelDeltaStepping,1,6,500,0.3,20,1.433,1
ParallelDeltaStepping,1,8,500,0.3,20,1.645,1
ParallelDeltaStepping,1,1,500,0.3,24,0.598,1
ParallelDeltaStepping,1,2,500,0.3,24,0.796,1
ParallelDeltaStepping,1,4,500,0.3,24,1.169,1
ParallelDeltaStepping,1,6,500,0.3,24,1.53,1
ParallelDeltaStepping,1,8,500,0.3,24,1.71,1
ParallelDeltaStepping,1,1,500,0.3,25,0.607,1
ParallelDeltaStepping,1,2,500,0.3,25,0.814,1
ParallelDeltaStepping,1,4,500,0.3,25,1.184,1
ParallelDeltaStepping,1,6,500,0.3,25,1.468,1
ParallelDeltaStepping,1,8,500,0.3,25,1.643,1
DeltaStepping,0,1,500,0.5,1,3.721,1
DeltaStepping,0,2,500,0.5,1,6.064,1
